Name,idx,Value
Ni_53_89,18968,-65.4007797427475
Pt_11_21,6473,-39.09
Ni_51_55,18878,-59.6196692585945
Pt_20_86,22313,-54.1817916631699
Pd_46_47,5693,-45.1
Pd_53_69,5931,-38.26
Ni_4_74,18830,-56.0027450285852
Cu_62_88,15581,-1.05360438302159
Pt_26_63,22613,-46.6944034844637
Ag_21_65,7927,21.2216375395656
Cu_56_58,15352,3.36618793383241
Cu_56_85,15378,-7.03143147006631
Cu_41_46,3021,-21.5555
Cu_1_11,13832,0.220226023346186
Pd_46_75,20753,-38.4839767031372
Ni_5_47,19172,-64.257894191891
Pt_10_78,21675,-37.4045581743121
Ni_45_71,3644,-51.4473
Pd_41_42,5548,-55.13
Pd_54_57,5937,-40.43
Au_76_85,13043,-7.57954190298915
Pt_2_27,6802,-47.99
Au_22_79,11220,8.7428421638906
Pd_65_70,6148,-44.27
Cu_25_39,2592,-19.9461
Au_14_88,10817,-3.55352080613375
Au_28_61,1291,8.27
Pt_35_37,23156,-41.9405832514167
Ni_2_90,17706,-57.8679281994701
Pd_9_76,21542,-34.8135512880981
Pt_74_77,24780,-34.219029981643
Cu_55_72,15331,-4.6524730026722
Au_9_83,13321,-0.988173313438892
Cu_1_81,13883,3.56970170140266
Ni_3_35,18275,-63.3537497222424
Ni_30_80,17754,-60.8681676313281
Au_64_86,12746,-5.74282044917345
Ni_19_35,16899,-68.2486084029078
Cu_1_40,2469,-12.6071
Pt_57_71,6924,-29.5225
Pd_36_68,5343,-48.12
Pt_18_37,6629,-45.331
Cu_20_63,2507,-3.64
Cu_56_75,15368,-2.03651042282581
Ni_67_74,19396,-62.1038164831698
Ni_31_78,17811,-62.0698574706912
Ag_19_72,7731,13.1385267600417
Au_4_25,1910,19.67
Pt_28_59,22710,-41.6197150908411
Pt_1_55,6665,-32.23
Pt_8_83,25062,-29.9101920127869
Ag_18_54,7657,29.9804381839931
Au_21_75,11169,4.01455844193697
Au_0_14,701,6.23
Cu_14_36,13547,-18.3500405550003
Ni_5_20,3742,-53.9109
Pd_49_68,5784,-43.93
Ni_28_55,17543,-51.8102366253734
Ag_2_35,283,15.36
Pt_19_69,22176,-46.6289708539844
Cu_19_30,13803,-5.95589793473482
Au_53_69,12338,1.61515426263213
Ni_62_89,19287,-66.408254981041
Pd_5_46,6062,-41.6
Pd_27_46,4892,-36.85
Pt_22_87,22430,-40.7739928662777
Pt_42_80,23639,-48.5566128343344
Ag_0_37,7080,23.703156016767
Ag_11_28,7218,24.8345469720662
Ag_6_66,10102,20.2202080786228
Pt_9_68,7049,-44.31
Au_35_72,11730,0.778862453997135
Au_56_67,12443,9.03194328397512
Ni_3_20,18261,-67.5210083760321
Cu_35_46,14552,-11.4345836676657
Ag_36_44,8744,9.77443142607808
Ni_3_27,18267,-71.7306942716241
Cu_3_76,14764,-2.93592055886984
Au_10_60,776,-3.19579
Cu_22_45,13987,0.875808570533991
Ag_23_59,8042,22.7484124749899
Pd_10_66,3956,-33.82
Pt_60_64,24393,-50.7108077183366
Pd_69_75,21237,-35.9558120928705
Ni_51_61,18884,-60.1227596029639
Pt_13_87,21828,-53.7992331087589
Au_15_87,10856,-1.71742986887693
Ni_48_58,18708,-69.9669900685549
Ni_45_82,18602,-63.5958892069757
Pt_40_61,23522,-48.1531871333718
Au_36_88,11768,-8.81694316864014
Au_1_39,11064,3.83303151279688
Au_41_70,11946,-1.54945518821478
Pt_74_81,24784,-35.4801359735429
Pt_49_58,23929,-51.1534652449191
Ag_51_86,9453,13.4118431173265
Ag_7_65,10326,14.5418792627752
Au_7_22,13096,15.1970652341843
Au_8_38,13238,8.95574344694614
Pt_15_26,6599,-33.3
Ag_17_90,7628,27.6387068517506
Cu_24_33,14100,-10.2854817844927
Pd_12_49,4060,-42.1
Ni_35_39,17993,-66.8496738150716
Ag_23_31,202,17.6
Au_52_83,12314,9.03333873674274
Au_3_74,11891,0.95627848431468
Au_7_64,13123,0.35802998393774
Ni_55_64,3712,-68.7
Ni_23_73,17253,-46.5034473463893
Pt_47_89,23876,-50.0628048628569
Ni_3_14,18256,-71.6551713868976
Ag_30_89,8503,19.3567712530494
Cu_1_63,13864,9.77697796374559
Cu_8_54,16136,8.69077950716019
Ni_22_82,17209,-53.5805363357067
Au_45_72,12034,-2.05303180590272
Pd_62_89,21116,-42.3588275462389
Cu_40_67,14790,-11.1648817844689
Au_19_48,1030,-6.216
Ag_29_37,8343,13.701951391995
Au_0_49,718,6.7
Au_35_37,1517,3.67
Ni_30_32,17709,-56.4128210805356
Au_70_71,12925,19.1174032278359
Pd_15_52,4237,-34.09
Pt_0_64,21600,-37.7228050492704
Ni_35_50,18004,-63.3931800946593
Pt_62_79,24452,-45.3505275249481
Ni_80_88,19773,-57.0059879794717
Pd_21_50,4613,-34.52
Cu_25_46,2596,-16.26
Pt_18_44,22090,-33.1998153999448
Ni_7_15,19690,-64.3963423445821
Ni_11_88,16446,-71.1555527374148
Pd_11_56,4007,-32.18
Ni_47_76,18683,-63.5995156355202
Cu_3_4,14739,-3.68695123493671
Au_52_85,12316,-3.23328090831637
Pd_18_33,4382,-31.73
Pt_7_16,24870,-33.2675818577409
Pd_27_28,4874,-34.38
Pd_31_77,20448,-26.1005940027535
Pt_8_79,25058,-30.3654093742371
Pt_6_89,24699,-46.3456372879446
Ni_39_73,18234,-61.6630351245403
Ni_47_60,18668,-73.5896527022123
Cu_41_73,14832,-7.23679026961327
Ni_25_90,17393,-56.0008106380701
Ni_85_87,19812,-72.5388425961137
Ni_48_78,18727,-72.0250130407512
Pd_2_7,5070,-43.15
Cu_4_79,15124,2.77243348956108
Ag_2_39,8411,8.55313514173031
Pt_57_83,24256,-44.5315131284297
Pt_3_83,23492,-38.3184254057705
Cu_23_59,14065,2.44356792792678
Pt_8_89,25068,-32.6494895294309
Ag_14_80,7438,18.7544948458672
Ag_57_57,9640,22.8237610533834
Cu_76_82,15898,-7.8027448952198
Pd_23_36,4697,-12.76
Cu_21_52,2531,-7.84
Ni_24_53,17296,-55.2246146760881
Cu_23_28,14035,7.75090369954705
Ag_22_64,7987,25.2127696126699
Ag_49_72,9284,12.7949171736836
Cu_35_60,2892,-9.3
Cu_9_25,3365,-6.48
Cu_1_67,2477,13.31
Cu_16_29,13637,-0.740689277648926
Pt_23_41,6713,-45.2711
Au_73_77,12987,14.5823296308517
Ag_35_67,365,22.62
Pd_0_87,19985,-29.6040473431349
Ni_58_82,19107,-64.8100827038288
Ag_41_84,9002,14.9263512641191
Pd_50_83,20860,-35.9146799445152
Au_2_60,1376,1.71
Ni_15_27,16655,-66.4622739776969
Pt_5_67,24363,-40.4995860904455
Cu_6_75,15767,-11.9136278182268
Ag_35_72,8719,13.1435804106295
Pt_66_76,24548,-44.0282303243876
Pt_78_84,24845,-30.7217907197773
Ni_25_72,17375,-69.4487376138568
Pt_13_71,6560,-29.75
Cu_46_73,14978,-9.85095888376236
Cu_38_60,2942,-2.71
Ag_42_79,9035,17.8899744264781
Cu_89_90,16092,6.68935595080256
Pt_35_63,23182,-44.2626787871122
Pd_12_38,4049,-43.58
Au_11_49,810,0.45
Pd_35_35,5274,-30.49
Ag_36_84,8763,15.8730418160558
Au_5_61,1974,1.64
Pt_1_40,22216,-41.4129229933023
Ni_12_78,16493,-64.7140059918165
Ni_34_47,17946,-75.8803352974355
Ni_41_85,18428,-75.9010907486081
Cu_0_49,2114,-8.89
Cu_24_52,2564,-3.12
Ag_31_69,8539,24.9820074737072
Ag_21_78,7940,23.7306743487716
Cu_38_66,2944,-2.41
Ni_70_84,19536,-57.3713953867555
Pd_31_59,5145,-33.56
Ag_12_89,7328,17.381628498435
Ni_16_30,16721,-43.3780465051532
Ag_67_88,10013,22.2987312749028
Pt_1_5,22224,-36.1305718794465
Pd_4_86,20843,-37.1659212894738
Pt_63_69,6969,-52.45
Ni_66_68,19366,-54.6956614628434
Ag_20_77,7880,13.5534928068519
Pd_50_85,20862,-47.4178903326392
Au_3_66,1679,4.15
Cu_16_49,13657,-4.83697470650077
Pt_3_30,23435,-36.9644344374537
Cu_10_29,2143,-12.6138
Ag_9_38,681,12.45
Cu_82_85,16052,-13.7103964500129
Pd_3_17,5456,-38.49
Au_42_64,1748,-2.31
Ni_82_88,19792,-70.3014226928353
Pd_49_79,20816,-42.5507192313671
Cu_31_59,14435,-0.355863470584154
Ni_12_64,16481,-62.1262774839997
Pd_11_18,3969,-30.86
Pt_19_74,22181,-42.148249398917
Pd_51_67,20869,-32.6357478424907
Au_7_42,2036,-6.06527
Ni_12_15,16450,-58.8650461435318
Pt_53_64,24122,-49.5893565267324
Pt_27_50,6770,-44.73
Ag_2_70,299,13.7134
Pt_25_60,6744,-43.3
Ag_3_82,8935,15.0500475689769
Cu_68_77,15703,-2.28461826592684
Cu_33_83,14510,-12.781203225255
Au_4_67,12185,15.9205010980368
Ag_16_17,7508,21.8358112424612
Pd_45_87,20746,-51.6206608749926
Cu_7_54,15988,-9.72853749245405
Ni_2_75,17691,-59.8260555453598
Pt_12_45,21759,-43.0131338499487
Au_5_9,1981,3.33
Ni_50_70,18854,-60.2364638783038
Cu_9_19,3360,-18.29
Ag_50_60,9390,25.7791962251067
Cu_5_71,3275,6.91
Pd_3_53,5495,-40.48
Pd_52_65,5908,-40.56
Pt_26_58,6760,-47.25
Au_42_54,1738,0.62
Au_14_54,10791,-0.825306572020054
Ag_1_21,7763,26.5396278724074
Au_32_33,1410,0.502258
Pt_57_70,24244,-49.5475291162729
Ag_53_72,9515,19.195403046906
Ag_25_25,8126,18.687584426254
Ag_69_81,10048,24.7806201539934
Pt_28_80,22730,-42.4225622788072
Pt_20_38,22265,-44.8288643583655
Pd_32_84,20474,-38.1971581168473
Ag_32_57,8573,17.8597202338278
Au_68_81,12833,3.8301866799593
Ni_42_69,18459,-65.0315282195807
Ag_49_50,9268,16.240607406944
Ag_57_74,9657,19.4326223619282
Pt_6_66,24677,-43.5188620649278
Pd_48_57,5750,-44.62
Pt_26_64,22614,-45.741188056767
Cu_84_89,16071,1.54918706417084
Ag_5_25,9746,17.0614616237581
Cu_40_48,3006,-10.415
Ag_34_84,8681,18.9242767542601
Cu_21_67,13944,-6.49186693876982
Cu_58_64,15409,-4.77859290316701
Ag_38_71,8825,27.804788403213
Ag_63_85,9909,14.9031478725374
Cu_75_90,15891,-1.81814935803413
Au_29_56,1318,-0.17
Ag_15_43,7467,17.3248538225889
Cu_42_58,3042,-0.84
Pd_32_80,20470,-39.8998790420592
Ni_39_53,18214,-73.3895864374936
Ag_63_80,9904,19.6567484103143
Ni_12_36,3424,-75.2992
Ag_12_87,7326,15.0419280342758
Ag_76_83,10241,16.7039482668042
Cu_5_61,3267,-5.94
Pd_62_79,21106,-35.9913254901767
Cu_25_88,14163,-9.33881315588951
Cu_6_74,15766,-8.95084014162421
Au_0_39,10556,5.3349244594574
Ni_22_41,3534,-79.487
Pd_26_84,20339,-30.4259665720165
Cu_24_39,14105,-12.1106679923832
Pt_86_87,24996,-61.9879974275827
Au_16_21,10865,11.8656782954931
Pt_15_85,21931,-44.5684344023466
Au_12_16,10676,13.7621889412403
Au_58_81,12518,7.53192346543074
Au_53_89,12358,-2.55520082265139
Au_59_85,12554,-0.812604986131191
Pd_40_41,5519,-48.28
Cu_26_81,14185,-7.13088046014309
Pt_16_31,21947,-33.216188788414
Ag_40_79,8963,18.1496923267841
Ag_26_50,8193,18.7461658455431
Cu_18_18,13731,9.82921509444714
Au_44_45,1782,-0.15
Ni_69_87,19452,-70.3265128917992
Ag_22_26,7954,14.3719326406717
Ni_15_26,16654,-53.927147641778
Au_10_83,10618,0.159842859953642
Ni_3_63,18304,-64.2618641704321
Pt_49_65,23936,-50.227593716234
Pd_22_76,20255,-22.6187553815544
Pd_39_72,20595,-43.517192363739
Pd_4_83,20840,-22.3837696760893
Ni_0_42,16248,-63.6788126900792
Au_14_19,873,-0.83
Ni_60_61,19210,-65.2737660184503
Cu_32_73,14475,-6.21922582015395
Ni_4_6,18816,-51.0460609942675
Pt_12_38,21752,-48.3824502155185
Au_76_87,13045,3.17649110406637
Ag_73_82,10192,6.09194473922253
Cu_14_48,2317,-17.4775
Pt_10_84,21681,-41.8251427002251
Ag_40_63,8950,13.9739630222321
Au_10_57,774,0.75
Pd_51_78,20876,-30.0161678977311
Au_22_31,11192,20.5067003145814
Pt_17_24,22011,-39.3025523126125
Ag_56_58,9607,24.0484838224947
Ni_71_74,19545,-53.3605255410075
Au_7_63,13122,2.40365302190185
Au_2_77,11538,12.8225164040923
Ni_66_67,19365,-49.1368783973157
Pt_39_84,23409,-34.8075285628438
Ni_38_52,18165,-70.1362688317895
Pt_58_80,24276,-51.1158973164856
Pd_1_71,4530,-12.32
Cu_5_34,3249,-13.08
Ni_23_85,17265,-59.4226595498622
Cu_46_49,3098,-13.1126
Ni_60_76,19225,-55.4681339114904
Cu_49_81,15067,-10.1479399204254
Pt_37_89,23315,-51.2149727195501
Ni_36_76,18085,-67.9622805342078
Pd_71_88,21307,-24.302210919559
Au_64_87,12747,-2.46148608252406
Ni_8_16,19836,-39.3552691489458
Ni_54_71,18985,-44.4182865731418
Pd_0_3,3852,-24.61
Ni_73_86,19594,-60.6745442524552
Pd_39_42,5419,-50.72
Cu_36_57,14592,-12.2138938009739
Cu_33_42,2821,-17.7101
Au_11_62,813,2.84
Ag_1_46,7786,25.1453889533877
Cu_0_32,2110,16.78
Au_69_71,12845,18.9849625304341
Pt_65_71,24521,-31.9642380475998
Au_86_86,13203,-9.51677991449833
Au_40_73,11916,2.87544003129005
Ni_15_86,16703,-69.8978342227638
Ag_45_54,9137,15.6383864432573
Ag_43_58,9058,15.3849004767835
Cu_37_44,2913,-11.3534
Cu_37_38,2907,-25.0138
Ag_5_65,9774,23.3822383917868
Cu_4_10,15077,-6.73739007115364
Cu_1_46,13848,-0.828089129179716
Ag_75_82,10225,11.4082993008196
Ag_37_71,8788,34.8958927616477
Ag_7_85,10344,15.9512572214007
Au_16_48,10890,1.79089449718595
Ni_21_62,17140,-57.9459394477308
Pd_35_78,20525,-32.4741871729493
Au_5_80,12603,6.08137970790267
Au_66_79,12788,11.477435387671
Pd_61_68,6112,-38.71
Pd_41_54,5560,-47.71
Ag_47_66,555,18.0519
Pd_6_49,6205,-40.95
Cu_33_80,14507,-9.56790151819587
Ag_3_65,8918,14.5808652304113
Ag_1_18,7759,28.9688199907541
Pd_26_35,4837,-35.01
Ni_30_82,17756,-50.5475269332528
Ni_5_48,19173,-65.3043096773326
Pt_75_87,24806,-49.1682004071772
Au_47_65,1856,-1.08
Ni_86_86,19816,-76.8491408377886
Pd_31_72,20443,-34.8749735355377
Ag_56_71,9620,35.5952210240066
Au_24_58,11302,3.40257323160768
Pd_11_49,4000,-39.84
Au_2_48,1364,-3.84345
Ni_23_29,17224,-59.3379509150982
Pt_45_71,23770,-36.0362699925899
Cu_6_35,15750,-9.55059946328402
Pt_28_32,22684,-41.5274864807725
Pd_22_73,20252,-21.5983717665076
Pd_27_65,4911,-39.06
Cu_42_85,14868,-11.6234968900681
Pd_51_75,20873,-33.3535226285458
Pt_26_34,22597,-47.7219913192093
Pd_1_31,4494,-20.07
Pt_7_41,24893,-44.1839196048677
Ag_53_87,9530,18.9804852828383
Pd_21_47,4610,-38.21
Pd_4_44,5822,-31.73
Cu_29_81,14301,-8.07362058758736
Ni_35_59,18013,-65.4699758179486
Au_6_19,1998,-3.89975
Ni_41_66,18409,-72.3066970780492
Pd_65_75,21159,-33.9489140026271
Au_29_63,11498,-0.154681120067835
Ag_37_37,390,11.599
Pt_22_66,6704,-42.5577
Pd_11_64,4015,-34.52
Ag_18_19,7629,22.936759032309
Au_29_82,11511,-0.0068515427410602
Ag_49_80,9292,15.5180126652122
Cu_27_35,2659,-7.34
Au_20_27,1081,-1.28
Au_52_65,12296,0.632344100624323
Ag_25_85,8174,10.9267229661345
Ag_19_36,7706,5.60701195150614
Pt_48_73,23902,-48.5957122519612
Ag_3_40,8896,6.81284195184708
Cu_17_80,13720,-6.16005615144968
Cu_50_90,15171,8.1293512545526
Cu_8_35,16118,-4.74516765028238
Pd_8_14,6304,-33.27
Pd_43_79,20700,-35.5320794582367
Pd_47_64,5734,-45.27
Ag_14_26,7400,17.7135391198099
Pd_53_66,5928,-33.94
Au_70_73,12927,8.48711998015642
Ni_7_87,19760,-73.7290502637625
Ni_38_40,18154,-74.1874317452312
Pt_52_90,24120,-43.8192858919501
Cu_50_62,15146,2.93116886168718
Pt_11_58,21714,-43.0462002716959
Pd_76_82,21386,-35.1170944273472
Au_17_70,984,0.87
Cu_11_63,2214,-4.82
Ag_21_43,183,16.31
Pd_11_20,3971,-30.44
Au_48_88,12129,-5.13812785595655
Au_39_66,1640,2.92
Ni_57_72,19073,-62.4834032095969
Ag_6_40,10081,9.78277258947492
Ag_10_62,7174,16.2068697847426
Pd_68_82,21225,-39.0306560210884
Pt_68_83,24600,-42.4133268296719
Ni_8_52,19861,-48.7568469680846
Pd_30_59,5104,-33.08
Cu_20_46,13907,-10.4807403087616
Pt_64_88,24512,-53.2283965982497
Au_47_67,12092,-0.63435635715723
Cu_2_86,14347,-12.813621904701
Ag_6_32,622,16.98
Cu_9_17,3359,-18.16
Ni_32_84,17869,-63.6395187973976
Ag_9_20,10492,14.9048330038786
Ag_10_71,7182,28.6484814360738
Pt_3_40,23446,-48.1692616455257
Pd_4_26,5803,-22.94
Cu_49_61,3158,-9.91
Pt_28_45,22696,-41.6812381371856
Au_43_76,11995,3.38665018230677
Ni_22_72,17199,-58.6625446230173
Au_32_40,1416,-5.20956
Au_20_41,11119,-1.78267327696085
Ag_27_36,247,10.88
Cu_39_76,14711,-17.5673606991768
Ni_5_38,19164,-60.968164794147
Au_45_55,1816,0.68
Ag_50_85,9412,17.7455596402287
Au_6_33,2004,2.74692
Au_60_65,12619,-3.40514098107815
Au_8_18,13223,22.918400965631
Ag_12_47,52,10.79
Pd_35_80,20527,-39.3387266471982
Pt_59_84,24306,-41.7955925986171
Ag_32_80,8592,22.9876958280802
Cu_14_47,2316,-12.99
Pt_8_78,25057,-26.6521786637604
Ni_45_84,18604,-65.3134275600314
Pd_13_18,4088,-32.55
Cu_0_56,2119,16.13
Cu_16_52,13660,8.66116932407022
Ag_52_61,9467,24.7244840934873
Au_6_12,12867,-0.280348647385836
Au_25_81,11362,6.79100230336189
Au_23_61,11262,12.7837033718824
Ni_12_90,16505,-58.8198606595397
Ag_42_47,500,10.684
Cu_34_72,14523,-17.4385866820812
Cu_20_76,13914,-15.5950942486525
Ni_73_89,19597,-56.364756859839
Cu_10_65,2172,-8.13
Pt_28_64,22715,-39.4879737868905
Pd_5_38,6054,-32.45
Ag_37_53,8776,16.4251919835806
Ni_5_51,3747,-49.1903
Ni_35_48,18002,-66.4586034007371
Pt_5_20,24320,-42.931699488312
Pt_5_45,24339,-42.2547938935459
Ni_26_33,17401,-71.5961245819926
Pt_79_87,24860,-51.0127721354365
Ag_25_83,8172,17.1060851179063
Ni_5_8,19197,-48.273963034153
Cu_6_80,15773,-2.82740802690387
Pt_13_54,6549,-43.96
Cu_32_88,14490,-6.9303529560566
Cu_11_38,2193,-12.5415
Cu_5_26,3245,3.72
Pd_58_70,6011,-40.02
Au_4_65,1932,16.21
Ag_29_54,8352,18.9240617863834
Pt_26_45,22608,-47.4750041365624
Ni_34_58,17957,-70.1145082078874
Au_58_80,12517,1.30472823604941
Pd_14_70,4198,-38.5
Ag_67_80,10005,42.4400923028588
Pt_6_37,24652,-43.9294215738773
Pt_25_54,6738,-42.37
Pt_73_84,24770,-30.0204447060823
Ni_39_82,18243,-66.3670931085944
Au_20_60,1104,-0.71
Pd_48_81,20799,-35.198542021215
Au_27_84,11440,8.56293456628919
Pd_27_37,4883,-43.39
Au_36_56,1560,-4.25
Pt_79_79,24852,-38.7478790432215
Ni_7_11,3797,-71.2777
Pt_6_55,24668,-43.788479231298
Cu_32_51,2793,1.42
Ni_61_75,19247,-64.2268971428275
Pd_84_84,21491,-17.5970468632877
Ni_19_19,16885,-70.7369917929173
Ni_31_82,17815,-62.2356552034617
Ag_5_56,9764,23.1927500888705
Pd_5_8,6091,-20.39
Pd_15_40,4225,-41.55
Pt_47_77,23864,-30.0489902757108
Au_9_31,13290,-0.35174560546875
Pt_10_70,6467,-45.03
Pd_6_56,6212,-35.65
Pd_71_79,21298,-18.5664142780006
Cu_19_28,2416,-3.38
Ni_52_85,18938,-66.5685351826251
Cu_58_86,15428,-8.23318813368678
Cu_73_74,15842,-4.5897130779922
Au_77_87,13059,-1.6922858171165
Ag_38_40,408,8.92686
Au_61_67,12648,5.5437824241817
Pt_37_56,23283,-43.0284713879228
Ag_15_61,105,18.96
Pd_8_61,6351,-33.16
Pd_56_71,5983,-17.75
Cu_1_6,2476,-0.3
Pt_5_42,24336,-47.5453423149884
Pd_40_44,5522,-48.3
Ni_44_44,18519,-61.7814162708819
Pt_21_67,22350,-42.8440749868751
Pd_21_88,20247,-39.8336733169854
Au_59_76,12545,3.3792177028954
Ni_21_68,17145,-61.6858682110906
Ni_57_64,19065,-62.294673345983
Ni_26_46,17413,-67.5965188071132
Ag_52_67,9473,28.7773581631482
Ni_46_52,18617,-68.4812125340104
Pd_39_76,20599,-48.6543188653886
Cu_17_62,2398,-8.68
Ni_2_47,17667,-70.2137370035052
Pt_61_73,24423,-42.145117405802
Pd_21_80,20239,-35.5751900076866
Au_4_57,1924,17.8
Au_44_79,12020,2.53963409364223
Pd_10_83,20000,-37.2810164727271
Pd_30_44,5089,-35.6
Au_19_75,11030,-6.25178414955735
Ag_45_52,522,15.32
Cu_1_85,13887,3.43918236717582
Pt_69_89,24627,-48.4254744648933
Cu_26_29,2620,-8.27228
Ag_65_76,9953,12.8119418472052
Ni_26_44,17411,-67.9701599031687
Au_4_81,12197,23.4183952733874
Pt_30_76,22913,-25.8155406452715
Ag_38_60,8817,18.4467366412282
Ni_13_26,16516,-62.9447667822242
Au_6_6,2016,-0.08
Au_17_83,10957,0.278956960886717
Cu_41_51,3025,-20.146
Cu_65_75,15636,-0.825446959584951
Pd_0_21,3845,-21.5
Pd_10_11,3901,-31.49
Au_64_65,12726,0.223966803401709
Au_59_78,12547,4.70426667481661
Pd_31_85,20456,-39.3879000842571
Ag_41_49,8978,9.67044800519943
Pd_43_89,20710,-38.7755848914385
Au_36_51,1555,-3.33
Pd_9_17,6371,-39.17
Ni_33_82,17925,-65.6602980270982
Cu_62_65,15561,-6.09855728968978
Pt_13_60,6554,-43.96
Pt_1_87,22245,-35.1180587746203
Cu_46_65,14975,-7.47398310527206
Pd_2_82,20414,-41.3677663430572
Ag_10_80,7191,20.9153766706586
Ag_53_83,9526,25.049758374691
Pt_3_45,23451,-44.6020207628608
Ag_76_87,10245,14.6028049625456
Cu_11_67,13437,-7.48146512359381
Ni_17_57,16802,-67.3769459202886
Ni_38_44,18158,-69.809799708426
Pt_42_55,23614,-48.4261241555214
Cu_62_79,15572,6.88826457411051
Pt_7_23,6992,-30.4716
Ni_42_71,18461,-47.4939352869987
Pt_67_73,24569,-41.2695946395397
Ni_36_52,18061,-69.9541541337967
Au_63_70,1987,4.66
Pd_19_37,4438,-41.08
Ni_29_38,17584,-71.7605405896902
Pd_23_62,4723,-29.78
Pt_16_50,21963,-33.642387714237
Ni_51_89,18910,-62.6792738363147
Pt_56_71,6923,-29.3794
Ag_25_74,8163,13.8015870191157
Cu_15_39,13592,-16.7064664699137
Cu_25_49,2598,-14.66
Cu_43_59,3066,-1.5
Ni_16_77,16750,-45.6619647070766
Au_49_77,12141,0.277039438486099
Ag_4_45,9333,19.7923780679703
Pt_51_62,24064,-48.3992934934795
Ag_22_85,8006,19.389321051538
Ni_20_73,17083,-59.2069414258003
Cu_66_88,15673,4.74348342418671
Cu_45_80,14963,-6.05100060999393
Ag_44_52,9095,13.7349223196507
Au_22_38,11198,2.27532219141722
Ag_43_61,9061,15.6179192923009
Ni_4_49,18811,-61.667429625988
Pt_0_16,21562,-24.6531491465867
Ni_39_57,18218,-68.1111662834883
Cu_12_69,13485,-5.95391776785255
Pt_10_21,6454,-39.43
Pt_7_48,24900,-44.7262969762087
Cu_38_47,2933,-8.81861
Ag_15_42,7466,10.8749014660716
Ag_42_43,9010,11.7095706760883
Cu_4_48,15110,-5.97484868019819
Au_9_87,13325,-6.04570923000574
Au_1_70,1077,7.53
Pd_4_39,5816,-32.1
Pt_50_83,24045,-41.4682498387992
Ni_67_70,19392,-62.8793845772743
Ni_64_80,19328,-60.2885674498975
Ag_17_45,7585,12.1595720797777
Cu_19_50,2434,-2.89
Cu_0_73,13366,2.13961284980178
Cu_16_47,13655,-4.8342669531703
Ag_47_64,9206,14.8726239986718
Pd_54_71,5950,-16.31
Cu_76_87,15903,-14.3059453628957
Pd_9_88,21554,-41.4316012524068
Ag_18_36,7639,19.0753570050001
Cu_3_86,14775,-13.3653648979962
Cu_1_78,13879,14.6986632198095
Cu_14_55,2323,-9.76
Ni_4_72,18828,-56.5215067267418
Pt_30_33,22874,-37.3546224012971
Au_4_39,12173,11.2809581384063
Cu_5_39,15474,-12.6299062781036
Ni_18_18,16836,-42.5781143903732
Pt_16_87,22000,-44.1329089291394
Ni_55_90,19031,-60.4645081907511
Au_17_25,10937,15.8072857111692
Pt_55_77,24191,-32.4252822697163
Pt_0_0,6427,-24.62
Pt_31_88,22985,-50.4680518507958
Au_9_65,13305,3.38660665228963
Cu_6_9,3347,-6.16
Au_28_52,1282,8.19
Ni_21_80,17157,-65.5302497074008
Ni_35_73,18027,-56.5121411941946
Ag_30_46,8464,20.1759594865143
Pd_50_81,20858,-40.874461337924
Ni_15_35,16662,-61.6545010283589
Ni_8_79,19882,-50.0931070297956
Pd_11_28,3979,-32.04
Pd_26_26,4828,-31.99
Ni_10_45,16335,-71.6189913935959
Pt_7_49,24901,-46.0910498946905
Pt_14_77,21863,-27.9821400865912
Cu_20_78,13916,1.01908636838198
Au_61_83,12662,3.83304442465305
Ag_55_86,9600,13.1858979687095
Cu_28_33,14233,1.91216795146465
Au_14_51,10789,0.198322273790836
Pt_14_55,6579,-45.3
Ni_14_61,3448,-59.09
Ag_34_86,8683,13.5783959999681
Pd_0_7,3896,-27.6
Pt_33_77,23084,-40.120320443064
Pt_68_69,24587,-45.4918228425086
Ni_1_44,16988,-57.7291877940297
Pd_28_90,20384,-24.2849069610238
Ni_18_59,3504,-56.3404
Pd_48_55,5748,-44.69
Ag_62_71,9868,32.9009678736329
Cu_24_81,14125,0.857448145747185
Cu_84_86,16068,-4.93278581276536
Au_11_43,805,1.49
Pt_47_67,23855,-50.1818296611309
Pt_27_78,22667,-40.7345549203455
Au_41_54,1720,2.13989
Ni_4_86,18843,-66.7389454580843
Ag_16_62,119,25.85
Pd_11_29,3980,-43.07
Pt_33_65,23072,-48.4305709786713
Ag_20_65,7868,23.4717831015587
Ag_15_66,7485,16.1132064089179
Cu_28_64,2698,10.45
Pt_3_77,23485,-30.9049602001905
Ag_18_89,7691,28.8229782283306
Cu_7_35,15970,-13.5550792105496
Cu_26_40,2627,-9.94809
Cu_78_85,15928,1.27888931334019
Au_0_52,721,11.58
Ni_36_48,18057,-72.0168638974428
Ni_13_19,16510,-72.5748484656215
Pt_24_74,22525,-32.1311798095703
Au_18_57,994,12.71
Au_41_42,1711,-6.03651
Ag_33_34,8604,8.98600099980831
Au_41_44,1713,-1.47656
Cu_38_89,14689,-12.1905973553658
Au_20_39,1086,-2.35273
Cu_64_68,3292,7.01
Pt_48_49,23879,-51.0355840958655
Ni_5_31,19159,-63.7223484106362
Pt_66_75,24547,-42.3514539264143
Pd_3_54,5496,-34.9
Pd_28_36,4926,-26.29
Pt_67_67,24563,-29.1911839097738
Ag_55_64,9579,25.4628100916743
