Field,Record,Ligand_1,Ligand_2,Name,Sigma_i,Sigma_j,Sigma_ij,Rho,x0,Predval_B
Au,R7_R8,R7,R8,Au_R7_R8,-1.55002389887471,0.0303218676247531,-1.5197020312499567,0.9422653750463912,-22.58019370787666,-24.012156312311163
Au,R7_R9,R7,R9,Au_R7_R9,-1.55002389887471,0.00535366903797795,-1.544670229836732,0.9422653750463912,-22.58019370787666,-24.035682981316764
Au,R7_S1,R7,S1,Au_R7_S1,-1.55002389887471,-5.12900551759937,-6.67902941647408,0.9422653750463912,-22.58019370787666,-28.87361186593649
Au,R7_S2,R7,S2,Au_R7_S2,-1.55002389887471,0.662647055369742,-0.8873768435049679,0.9422653750463912,-22.58019370787666,-23.41633818212935
Au,R7_S3,R7,S3,Au_R7_S3,-1.55002389887471,-0.5099752426711592,-2.059999141545869,0.9422653750463912,-22.58019370787666,-24.52125957158062
Au,R7_S4,R7,S4,Au_R7_S4,-1.55002389887471,-0.04030969745535305,-1.5903335963300629,0.9422653750463912,-22.58019370787666,-24.078709990471484
Au,R7_S5,R7,S5,Au_R7_S5,-1.55002389887471,0.6168351220828026,-0.9331887767919074,0.9422653750463912,-22.58019370787666,-23.45950518062957
Au,R7_S6,R7,S6,Au_R7_S6,-1.55002389887471,-0.40730844598800536,-1.9573323448627153,0.9422653750463912,-22.58019370787666,-24.42452020389916
Au,R8_R9,R8,R9,Au_R8_R9,0.0303218676247531,0.00535366903797795,0.03567553666273105,0.9422653750463912,-22.58019370787666,-22.54657788494317
Au,R8_S1,R8,S1,Au_R8_S1,0.0303218676247531,-5.12900551759937,-5.098683649974617,0.9422653750463912,-22.58019370787666,-27.384506769562897
Au,R8_S2,R8,S2,Au_R8_S2,0.0303218676247531,0.662647055369742,0.6929689229944951,0.9422653750463912,-22.58019370787666,-21.92723308575576
Au,R8_S3,R8,S3,Au_R8_S3,0.0303218676247531,-0.5099752426711592,-0.47965337504640615,0.9422653750463912,-22.58019370787666,-23.03215447520703
Au,R8_S4,R8,S4,Au_R8_S4,0.0303218676247531,-0.04030969745535305,-0.009987829830599954,0.9422653750463912,-22.58019370787666,-22.58960489409789
Au,R8_S5,R8,S5,Au_R8_S5,0.0303218676247531,0.6168351220828026,0.6471569897075556,0.9422653750463912,-22.58019370787666,-21.970400084255978
Au,R8_S6,R8,S6,Au_R8_S6,0.0303218676247531,-0.40730844598800536,-0.3769865783632523,0.9422653750463912,-22.58019370787666,-22.935415107525564
Au,R9_S1,R9,S1,Au_R9_S1,0.00535366903797795,-5.12900551759937,-5.1236518485613916,0.9422653750463912,-22.58019370787666,-27.408033438568495
Au,R9_S2,R9,S2,Au_R9_S2,0.00535366903797795,0.662647055369742,0.66800072440772,0.9422653750463912,-22.58019370787666,-21.950759754761357
Au,R9_S3,R9,S3,Au_R9_S3,0.00535366903797795,-0.5099752426711592,-0.5046215736331813,0.9422653750463912,-22.58019370787666,-23.05568114421263
Au,R9_S4,R9,S4,Au_R9_S4,0.00535366903797795,-0.04030969745535305,-0.0349560284173751,0.9422653750463912,-22.58019370787666,-22.61313156310349
Au,R9_S5,R9,S5,Au_R9_S5,0.00535366903797795,0.6168351220828026,0.6221887911207805,0.9422653750463912,-22.58019370787666,-21.993926753261576
Au,R9_S6,R9,S6,Au_R9_S6,0.00535366903797795,-0.40730844598800536,-0.4019547769500274,0.9422653750463912,-22.58019370787666,-22.958941776531166
Au,S1_S2,S1,S2,Au_S1_S2,-5.12900551759937,0.662647055369742,-4.4663584622296275,0.9422653750463912,-22.58019370787666,-26.788688639381082
Au,S1_S3,S1,S3,Au_S1_S3,-5.12900551759937,-0.5099752426711592,-5.638980760270529,0.9422653750463912,-22.58019370787666,-27.893610028832356
Au,S1_S4,S1,S4,Au_S1_S4,-5.12900551759937,-0.04030969745535305,-5.169315215054723,0.9422653750463912,-22.58019370787666,-27.451060447723215
Au,S1_S5,S1,S5,Au_S1_S5,-5.12900551759937,0.6168351220828026,-4.512170395516567,0.9422653750463912,-22.58019370787666,-26.8318556378813
Au,S1_S6,S1,S6,Au_S1_S6,-5.12900551759937,-0.40730844598800536,-5.536313963587375,0.9422653750463912,-22.58019370787666,-27.79687066115089
Au,S2_S3,S2,S3,Au_S2_S3,0.662647055369742,-0.5099752426711592,0.15267181269858277,0.9422653750463912,-22.58019370787666,-22.436336345025218
Au,S2_S4,S2,S4,Au_S2_S4,0.662647055369742,-0.04030969745535305,0.6223373579143889,0.9422653750463912,-22.58019370787666,-21.993786763916077
Au,S2_S5,S2,S5,Au_S2_S5,0.662647055369742,0.6168351220828026,1.2794821774525444,0.9422653750463912,-22.58019370787666,-21.374581954074166
Au,S2_S6,S2,S6,Au_S2_S6,0.662647055369742,-0.40730844598800536,0.25533860938173664,0.9422653750463912,-22.58019370787666,-22.339596977343753
Au,S3_S4,S3,S4,Au_S3_S4,-0.5099752426711592,-0.04030969745535305,-0.5502849401265123,0.9422653750463912,-22.58019370787666,-23.098708153367348
Au,S3_S5,S3,S5,Au_S3_S5,-0.5099752426711592,0.6168351220828026,0.10685987941164332,0.9422653750463912,-22.58019370787666,-22.479503343525437
Au,S3_S6,S3,S6,Au_S3_S6,-0.5099752426711592,-0.40730844598800536,-0.9172836886591647,0.9422653750463912,-22.58019370787666,-23.444518366795023
Au,S4_S5,S4,S5,Au_S4_S5,-0.04030969745535305,0.6168351220828026,0.5765254246274495,0.9422653750463912,-22.58019370787666,-22.036953762416296
Au,S4_S6,S4,S6,Au_S4_S6,-0.04030969745535305,-0.40730844598800536,-0.44761814344335843,0.9422653750463912,-22.58019370787666,-23.001968785685886
Au,S5_S6,S5,S6,Au_S5_S6,0.6168351220828026,-0.40730844598800536,0.2095266760947972,0.9422653750463912,-22.58019370787666,-22.38276397584397
Cu,R1_R10,R1,R10,Cu_R1_R10,-0.8559472897733335,1.3433050596895983,0.4873577699162649,0.5387757477252757,-21.469485378509155,-21.206908831612797
Cu,R1_R11,R1,R11,Cu_R1_R11,-0.8559472897733335,0.860875046490288,0.004927756716954557,0.5387757477252757,-21.469485378509155,-21.46683042269937
Cu,R1_R2,R1,R2,Cu_R1_R2,-0.8559472897733335,0.8325384607139531,-0.023408829059380354,0.5387757477252757,-21.469485378509155,-21.482097487888996
Cu,R1_R3,R1,R3,Cu_R1_R3,-0.8559472897733335,4.392157809317963,3.5362105195446296,0.5387757477252757,-21.469485378509155,-19.564260911727512
Cu,R1_R4,R1,R4,Cu_R1_R4,-0.8559472897733335,-1.2635151902393214,-2.119462480012655,0.5387757477252757,-21.469485378509155,-22.611400360953642
Cu,R1_R5,R1,R5,Cu_R1_R5,-0.8559472897733335,-0.5718354612129694,-1.4277827509863028,0.5387757477252757,-21.469485378509155,-22.238740097761053
Cu,R1_R6,R1,R6,Cu_R1_R6,-0.8559472897733335,-0.561717064835037,-1.4176643546083705,0.5387757477252757,-21.469485378509155,-22.23328855118675
Cu,R1_R7,R1,R7,Cu_R1_R7,-0.8559472897733335,-1.55002389887471,-2.4059711886480435,0.5387757477252757,-21.469485378509155,-22.765764304678477
Cu,R1_R8,R1,R8,Cu_R1_R8,-0.8559472897733335,0.0303218676247531,-0.8256254221485804,0.5387757477252757,-21.469485378509155,-21.914312332668253
Cu,R1_R9,R1,R9,Cu_R1_R9,-0.8559472897733335,0.00535366903797795,-0.8505936207353555,0.5387757477252757,-21.469485378509155,-21.927764592531197
Cu,R1_S1,R1,S1,Cu_R1_S1,-0.8559472897733335,-5.12900551759937,-5.984952807372704,0.5387757477252757,-21.469485378509155,-24.69403280240187
Cu,R1_S2,R1,S2,Cu_R1_S2,-0.8559472897733335,0.662647055369742,-0.19330023440359145,0.5387757477252757,-21.469485378509155,-21.573630856835422
Cu,R1_S3,R1,S3,Cu_R1_S3,-0.8559472897733335,-0.5099752426711592,-1.3659225324444928,0.5387757477252757,-21.469485378509155,-22.205411312261738
Cu,R1_S4,R1,S4,Cu_R1_S4,-0.8559472897733335,-0.04030969745535305,-0.8962569872286865,0.5387757477252757,-21.469485378509155,-21.952366906957295
Cu,R1_S5,R1,S5,Cu_R1_S5,-0.8559472897733335,0.6168351220828026,-0.2391121676905309,0.5387757477252757,-21.469485378509155,-21.598313215446833
Cu,R1_S6,R1,S6,Cu_R1_S6,-0.8559472897733335,-0.40730844598800536,-1.2632557357613388,0.5387757477252757,-21.469485378509155,-22.150096932112213
Cu,R10_R11,R10,R11,Cu_R10_R11,1.3433050596895983,0.860875046490288,2.2041801061798862,0.5387757477252757,-21.469485378509155,-20.28192659368091
Cu,R10_R2,R10,R2,Cu_R10_R2,1.3433050596895983,0.8325384607139531,2.1758435204035513,0.5387757477252757,-21.469485378509155,-20.297193658870537
Cu,R10_R3,R10,R3,Cu_R10_R3,1.3433050596895983,4.392157809317963,5.735462869007561,0.5387757477252757,-21.469485378509155,-18.379357082709053
Cu,R10_R4,R10,R4,Cu_R10_R4,1.3433050596895983,-1.2635151902393214,0.079789869450277,0.5387757477252757,-21.469485378509155,-21.42649653193518
Cu,R10_R5,R10,R5,Cu_R10_R5,1.3433050596895983,-0.5718354612129694,0.771469598476629,0.5387757477252757,-21.469485378509155,-21.053836268742593
Cu,R10_R6,R10,R6,Cu_R10_R6,1.3433050596895983,-0.561717064835037,0.7815879948545613,0.5387757477252757,-21.469485378509155,-21.04838472216829
Cu,R10_R7,R10,R7,Cu_R10_R7,1.3433050596895983,-1.55002389887471,-0.20671883918511158,0.5387757477252757,-21.469485378509155,-21.580860475660014
Cu,R10_R8,R10,R8,Cu_R10_R8,1.3433050596895983,0.0303218676247531,1.3736269273143515,0.5387757477252757,-21.469485378509155,-20.729408503649793
Cu,R10_R9,R10,R9,Cu_R10_R9,1.3433050596895983,0.00535366903797795,1.3486587287275762,0.5387757477252757,-21.469485378509155,-20.742860763512734
Cu,R10_S1,R10,S1,Cu_R10_S1,1.3433050596895983,-5.12900551759937,-3.7857004579097717,0.5387757477252757,-21.469485378509155,-23.50912897338341
Cu,R10_S2,R10,S2,Cu_R10_S2,1.3433050596895983,0.662647055369742,2.0059521150593405,0.5387757477252757,-21.469485378509155,-20.388727027816962
Cu,R10_S3,R10,S3,Cu_R10_S3,1.3433050596895983,-0.5099752426711592,0.8333298170184391,0.5387757477252757,-21.469485378509155,-21.02050748324328
Cu,R10_S4,R10,S4,Cu_R10_S4,1.3433050596895983,-0.04030969745535305,1.3029953622342454,0.5387757477252757,-21.469485378509155,-20.76746307793883
Cu,R10_S5,R10,S5,Cu_R10_S5,1.3433050596895983,0.6168351220828026,1.960140181772401,0.5387757477252757,-21.469485378509155,-20.413409386428373
Cu,R10_S6,R10,S6,Cu_R10_S6,1.3433050596895983,-0.40730844598800536,0.9359966137015929,0.5387757477252757,-21.469485378509155,-20.965193103093753
Cu,R11_R2,R11,R2,Cu_R11_R2,0.860875046490288,0.8325384607139531,1.693413507204241,0.5387757477252757,-21.469485378509155,-20.557115249957107
Cu,R11_R3,R11,R3,Cu_R11_R3,0.860875046490288,4.392157809317963,5.253032855808251,0.5387757477252757,-21.469485378509155,-18.639278673795623
Cu,R11_R4,R11,R4,Cu_R11_R4,0.860875046490288,-1.2635151902393214,-0.40264014374903334,0.5387757477252757,-21.469485378509155,-21.686418123021753
Cu,R11_R5,R11,R5,Cu_R11_R5,0.860875046490288,-0.5718354612129694,0.28903958527731866,0.5387757477252757,-21.469485378509155,-21.313757859829163
Cu,R11_R6,R11,R6,Cu_R11_R6,0.860875046490288,-0.561717064835037,0.299157981655251,0.5387757477252757,-21.469485378509155,-21.308306313254864
Cu,R11_R7,R11,R7,Cu_R11_R7,0.860875046490288,-1.55002389887471,-0.6891488523844219,0.5387757477252757,-21.469485378509155,-21.840782066746588
Cu,R11_R8,R11,R8,Cu_R11_R8,0.860875046490288,0.0303218676247531,0.8911969141150411,0.5387757477252757,-21.469485378509155,-20.989330094736367
Cu,R11_R9,R11,R9,Cu_R11_R9,0.860875046490288,0.00535366903797795,0.866228715528266,0.5387757477252757,-21.469485378509155,-21.002782354599308
Cu,R11_S1,R11,S1,Cu_R11_S1,0.860875046490288,-5.12900551759937,-4.268130471109082,0.5387757477252757,-21.469485378509155,-23.769050564469985
Cu,R11_S2,R11,S2,Cu_R11_S2,0.860875046490288,0.662647055369742,1.52352210186003,0.5387757477252757,-21.469485378509155,-20.648648618903533
Cu,R11_S3,R11,S3,Cu_R11_S3,0.860875046490288,-0.5099752426711592,0.3508998038191288,0.5387757477252757,-21.469485378509155,-21.280429074329852
Cu,R11_S4,R11,S4,Cu_R11_S4,0.860875046490288,-0.04030969745535305,0.8205653490349349,0.5387757477252757,-21.469485378509155,-21.027384669025405
Cu,R11_S5,R11,S5,Cu_R11_S5,0.860875046490288,0.6168351220828026,1.4777101685730907,0.5387757477252757,-21.469485378509155,-20.673330977514944
Cu,R11_S6,R11,S6,Cu_R11_S6,0.860875046490288,-0.40730844598800536,0.45356660050228265,0.5387757477252757,-21.469485378509155,-21.225114694180327
Cu,R2_R3,R2,R3,Cu_R2_R3,0.8325384607139531,4.392157809317963,5.224696270031916,0.5387757477252757,-21.469485378509155,-18.654545738985252
Cu,R2_R4,R2,R4,Cu_R2_R4,0.8325384607139531,-1.2635151902393214,-0.43097672952536825,0.5387757477252757,-21.469485378509155,-21.70168518821138
Cu,R2_R5,R2,R5,Cu_R2_R5,0.8325384607139531,-0.5718354612129694,0.26070299950098375,0.5387757477252757,-21.469485378509155,-21.32902492501879
Cu,R2_R6,R2,R6,Cu_R2_R6,0.8325384607139531,-0.561717064835037,0.27082139587891607,0.5387757477252757,-21.469485378509155,-21.32357337844449
Cu,R2_R7,R2,R7,Cu_R2_R7,0.8325384607139531,-1.55002389887471,-0.7174854381607568,0.5387757477252757,-21.469485378509155,-21.856049131936214
Cu,R2_R8,R2,R8,Cu_R2_R8,0.8325384607139531,0.0303218676247531,0.8628603283387062,0.5387757477252757,-21.469485378509155,-21.004597159925993
Cu,R2_R9,R2,R9,Cu_R2_R9,0.8325384607139531,0.00535366903797795,0.8378921297519311,0.5387757477252757,-21.469485378509155,-21.018049419788934
Cu,R2_S1,R2,S1,Cu_R2_S1,0.8325384607139531,-5.12900551759937,-4.296467056885417,0.5387757477252757,-21.469485378509155,-23.78431762965961
Cu,R2_S2,R2,S2,Cu_R2_S2,0.8325384607139531,0.662647055369742,1.495185516083695,0.5387757477252757,-21.469485378509155,-20.663915684093162
Cu,R2_S3,R2,S3,Cu_R2_S3,0.8325384607139531,-0.5099752426711592,0.32256321804279386,0.5387757477252757,-21.469485378509155,-21.295696139519478
Cu,R2_S4,R2,S4,Cu_R2_S4,0.8325384607139531,-0.04030969745535305,0.7922287632586,0.5387757477252757,-21.469485378509155,-21.04265173421503
Cu,R2_S5,R2,S5,Cu_R2_S5,0.8325384607139531,0.6168351220828026,1.4493735827967558,0.5387757477252757,-21.469485378509155,-20.688598042704573
Cu,R2_S6,R2,S6,Cu_R2_S6,0.8325384607139531,-0.40730844598800536,0.42523001472594774,0.5387757477252757,-21.469485378509155,-21.240381759369953
Cu,R3_R4,R3,R4,Cu_R3_R4,4.392157809317963,-1.2635151902393214,3.128642619078642,0.5387757477252757,-21.469485378509155,-19.783848612049894
Cu,R3_R5,R3,R5,Cu_R3_R5,4.392157809317963,-0.5718354612129694,3.8203223481049937,0.5387757477252757,-21.469485378509155,-19.411188348857305
Cu,R3_R6,R3,R6,Cu_R3_R6,4.392157809317963,-0.561717064835037,3.830440744482926,0.5387757477252757,-21.469485378509155,-19.405736802283005
Cu,R3_R7,R3,R7,Cu_R3_R7,4.392157809317963,-1.55002389887471,2.842133910443253,0.5387757477252757,-21.469485378509155,-19.93821255577473
Cu,R3_R8,R3,R8,Cu_R3_R8,4.392157809317963,0.0303218676247531,4.422479676942716,0.5387757477252757,-21.469485378509155,-19.08676058376451
Cu,R3_R9,R3,R9,Cu_R3_R9,4.392157809317963,0.00535366903797795,4.397511478355941,0.5387757477252757,-21.469485378509155,-19.10021284362745
Cu,R3_S1,R3,S1,Cu_R3_S1,4.392157809317963,-5.12900551759937,-0.7368477082814069,0.5387757477252757,-21.469485378509155,-21.866481053498127
Cu,R3_S2,R3,S2,Cu_R3_S2,4.392157809317963,0.662647055369742,5.054804864687705,0.5387757477252757,-21.469485378509155,-18.746079107931678
Cu,R3_S3,R3,S3,Cu_R3_S3,4.392157809317963,-0.5099752426711592,3.8821825666468035,0.5387757477252757,-21.469485378509155,-19.377859563357994
Cu,R3_S4,R3,S4,Cu_R3_S4,4.392157809317963,-0.04030969745535305,4.35184811186261,0.5387757477252757,-21.469485378509155,-19.124815158053547
Cu,R3_S5,R3,S5,Cu_R3_S5,4.392157809317963,0.6168351220828026,5.0089929314007655,0.5387757477252757,-21.469485378509155,-18.770761466543085
Cu,R3_S6,R3,S6,Cu_R3_S6,4.392157809317963,-0.40730844598800536,3.9848493633299578,0.5387757477252757,-21.469485378509155,-19.32254518320847
Cu,R4_R5,R4,R5,Cu_R4_R5,-1.2635151902393214,-0.5718354612129694,-1.8353506514522908,0.5387757477252757,-21.469485378509155,-22.458327798083435
Cu,R4_R6,R4,R6,Cu_R4_R6,-1.2635151902393214,-0.561717064835037,-1.8252322550743583,0.5387757477252757,-21.469485378509155,-22.452876251509135
Cu,R4_R7,R4,R7,Cu_R4_R7,-1.2635151902393214,-1.55002389887471,-2.8135390891140313,0.5387757477252757,-21.469485378509155,-22.98535200500086
Cu,R4_R8,R4,R8,Cu_R4_R8,-1.2635151902393214,0.0303218676247531,-1.2331933226145682,0.5387757477252757,-21.469485378509155,-22.133900032990635
Cu,R4_R9,R4,R9,Cu_R4_R9,-1.2635151902393214,0.00535366903797795,-1.2581615212013435,0.5387757477252757,-21.469485378509155,-22.14735229285358
Cu,R4_S1,R4,S1,Cu_R4_S1,-1.2635151902393214,-5.12900551759937,-6.392520707838691,0.5387757477252757,-21.469485378509155,-24.913620502724253
Cu,R4_S2,R4,S2,Cu_R4_S2,-1.2635151902393214,0.662647055369742,-0.6008681348695794,0.5387757477252757,-21.469485378509155,-21.793218557157804
Cu,R4_S3,R4,S3,Cu_R4_S3,-1.2635151902393214,-0.5099752426711592,-1.7734904329104806,0.5387757477252757,-21.469485378509155,-22.424999012584124
Cu,R4_S4,R4,S4,Cu_R4_S4,-1.2635151902393214,-0.04030969745535305,-1.3038248876946743,0.5387757477252757,-21.469485378509155,-22.171954607279677
Cu,R4_S5,R4,S5,Cu_R4_S5,-1.2635151902393214,0.6168351220828026,-0.6466800681565188,0.5387757477252757,-21.469485378509155,-21.817900915769215
Cu,R4_S6,R4,S6,Cu_R4_S6,-1.2635151902393214,-0.40730844598800536,-1.6708236362273268,0.5387757477252757,-21.469485378509155,-22.3696846324346
Cu,R5_R6,R5,R6,Cu_R5_R6,-0.5718354612129694,-0.561717064835037,-1.1335525260480064,0.5387757477252757,-21.469485378509155,-22.080215988316546
Cu,R5_R7,R5,R7,Cu_R5_R7,-0.5718354612129694,-1.55002389887471,-2.1218593600876794,0.5387757477252757,-21.469485378509155,-22.61269174180827
Cu,R5_R8,R5,R8,Cu_R5_R8,-0.5718354612129694,0.0303218676247531,-0.5415135935882163,0.5387757477252757,-21.469485378509155,-21.76123976979805
Cu,R5_R9,R5,R9,Cu_R5_R9,-0.5718354612129694,0.00535366903797795,-0.5664817921749914,0.5387757477252757,-21.469485378509155,-21.77469202966099
Cu,R5_S1,R5,S1,Cu_R5_S1,-0.5718354612129694,-5.12900551759937,-5.700840978812339,0.5387757477252757,-21.469485378509155,-24.540960239531664
Cu,R5_S2,R5,S2,Cu_R5_S2,-0.5718354612129694,0.662647055369742,0.09081159415677265,0.5387757477252757,-21.469485378509155,-21.420558293965215
Cu,R5_S3,R5,S3,Cu_R5_S3,-0.5718354612129694,-0.5099752426711592,-1.0818107038841287,0.5387757477252757,-21.469485378509155,-22.052338749391534
Cu,R5_S4,R5,S4,Cu_R5_S4,-0.5718354612129694,-0.04030969745535305,-0.6121451586683224,0.5387757477252757,-21.469485378509155,-21.799294344087087
Cu,R5_S5,R5,S5,Cu_R5_S5,-0.5718354612129694,0.6168351220828026,0.0449996608698332,0.5387757477252757,-21.469485378509155,-21.445240652576626
Cu,R5_S6,R5,S6,Cu_R5_S6,-0.5718354612129694,-0.40730844598800536,-0.9791439072009747,0.5387757477252757,-21.469485378509155,-21.99702436924201
Cu,R6_R7,R6,R7,Cu_R6_R7,-0.561717064835037,-1.55002389887471,-2.111740963709747,0.5387757477252757,-21.469485378509155,-22.607240195233967
Cu,R6_R8,R6,R8,Cu_R6_R8,-0.561717064835037,0.0303218676247531,-0.5313951972102839,0.5387757477252757,-21.469485378509155,-21.755788223223746
Cu,R6_R9,R6,R9,Cu_R6_R9,-0.561717064835037,0.00535366903797795,-0.5563633957970591,0.5387757477252757,-21.469485378509155,-21.76924048308669
Cu,R6_S1,R6,S1,Cu_R6_S1,-0.561717064835037,-5.12900551759937,-5.6907225824344065,0.5387757477252757,-21.469485378509155,-24.535508692957364
Cu,R6_S2,R6,S2,Cu_R6_S2,-0.561717064835037,0.662647055369742,0.10092999053470497,0.5387757477252757,-21.469485378509155,-21.415106747390915
Cu,R6_S3,R6,S3,Cu_R6_S3,-0.561717064835037,-0.5099752426711592,-1.0716923075061962,0.5387757477252757,-21.469485378509155,-22.04688720281723
Cu,R6_S4,R6,S4,Cu_R6_S4,-0.561717064835037,-0.04030969745535305,-0.6020267622903901,0.5387757477252757,-21.469485378509155,-21.793842797512788
Cu,R6_S5,R6,S5,Cu_R6_S5,-0.561717064835037,0.6168351220828026,0.05511805724776553,0.5387757477252757,-21.469485378509155,-21.439789106002326
Cu,R6_S6,R6,S6,Cu_R6_S6,-0.561717064835037,-0.40730844598800536,-0.9690255108230423,0.5387757477252757,-21.469485378509155,-21.991572822667706
Cu,R7_R8,R7,R8,Cu_R7_R8,-1.55002389887471,0.0303218676247531,-1.5197020312499567,0.5387757477252757,-21.469485378509155,-22.28826397671547
Cu,R7_R9,R7,R9,Cu_R7_R9,-1.55002389887471,0.00535366903797795,-1.544670229836732,0.5387757477252757,-21.469485378509155,-22.301716236578415
Cu,R7_S1,R7,S1,Cu_R7_S1,-1.55002389887471,-5.12900551759937,-6.67902941647408,0.5387757477252757,-21.469485378509155,-25.06798444644909
Cu,R7_S2,R7,S2,Cu_R7_S2,-1.55002389887471,0.662647055369742,-0.8873768435049679,0.5387757477252757,-21.469485378509155,-21.94758250088264
Cu,R7_S3,R7,S3,Cu_R7_S3,-1.55002389887471,-0.5099752426711592,-2.059999141545869,0.5387757477252757,-21.469485378509155,-22.579362956308955
Cu,R7_S4,R7,S4,Cu_R7_S4,-1.55002389887471,-0.04030969745535305,-1.5903335963300629,0.5387757477252757,-21.469485378509155,-22.326318551004512
Cu,R7_S5,R7,S5,Cu_R7_S5,-1.55002389887471,0.6168351220828026,-0.9331887767919074,0.5387757477252757,-21.469485378509155,-21.97226485949405
Cu,R7_S6,R7,S6,Cu_R7_S6,-1.55002389887471,-0.40730844598800536,-1.9573323448627153,0.5387757477252757,-21.469485378509155,-22.524048576159434
Cu,R8_R9,R8,R9,Cu_R8_R9,0.0303218676247531,0.00535366903797795,0.03567553666273105,0.5387757477252757,-21.469485378509155,-21.45026426456819
Cu,R8_S1,R8,S1,Cu_R8_S1,0.0303218676247531,-5.12900551759937,-5.098683649974617,0.5387757477252757,-21.469485378509155,-24.216532474438868
Cu,R8_S2,R8,S2,Cu_R8_S2,0.0303218676247531,0.662647055369742,0.6929689229944951,0.5387757477252757,-21.469485378509155,-21.09613052887242
Cu,R8_S3,R8,S3,Cu_R8_S3,0.0303218676247531,-0.5099752426711592,-0.47965337504640615,0.5387757477252757,-21.469485378509155,-21.727910984298735
Cu,R8_S4,R8,S4,Cu_R8_S4,0.0303218676247531,-0.04030969745535305,-0.009987829830599954,0.5387757477252757,-21.469485378509155,-21.47486657899429
Cu,R8_S5,R8,S5,Cu_R8_S5,0.0303218676247531,0.6168351220828026,0.6471569897075556,0.5387757477252757,-21.469485378509155,-21.12081288748383
Cu,R8_S6,R8,S6,Cu_R8_S6,0.0303218676247531,-0.40730844598800536,-0.3769865783632523,0.5387757477252757,-21.469485378509155,-21.67259660414921
Cu,R9_S1,R9,S1,Cu_R9_S1,0.00535366903797795,-5.12900551759937,-5.1236518485613916,0.5387757477252757,-21.469485378509155,-24.22998473430181
Cu,R9_S2,R9,S2,Cu_R9_S2,0.00535366903797795,0.662647055369742,0.66800072440772,0.5387757477252757,-21.469485378509155,-21.10958278873536
Cu,R9_S3,R9,S3,Cu_R9_S3,0.00535366903797795,-0.5099752426711592,-0.5046215736331813,0.5387757477252757,-21.469485378509155,-21.74136324416168
Cu,R9_S4,R9,S4,Cu_R9_S4,0.00535366903797795,-0.04030969745535305,-0.0349560284173751,0.5387757477252757,-21.469485378509155,-21.488318838857232
Cu,R9_S5,R9,S5,Cu_R9_S5,0.00535366903797795,0.6168351220828026,0.6221887911207805,0.5387757477252757,-21.469485378509155,-21.13426514734677
Cu,R9_S6,R9,S6,Cu_R9_S6,0.00535366903797795,-0.40730844598800536,-0.4019547769500274,0.5387757477252757,-21.469485378509155,-21.686048864012154
Cu,S1_S2,S1,S2,Cu_S1_S2,-5.12900551759937,0.662647055369742,-4.4663584622296275,0.5387757477252757,-21.469485378509155,-23.875850998606037
Cu,S1_S3,S1,S3,Cu_S1_S3,-5.12900551759937,-0.5099752426711592,-5.638980760270529,0.5387757477252757,-21.469485378509155,-24.507631454032353
Cu,S1_S4,S1,S4,Cu_S1_S4,-5.12900551759937,-0.04030969745535305,-5.169315215054723,0.5387757477252757,-21.469485378509155,-24.254587048727906
Cu,S1_S5,S1,S5,Cu_S1_S5,-5.12900551759937,0.6168351220828026,-4.512170395516567,0.5387757477252757,-21.469485378509155,-23.900533357217448
Cu,S1_S6,S1,S6,Cu_S1_S6,-5.12900551759937,-0.40730844598800536,-5.536313963587375,0.5387757477252757,-21.469485378509155,-24.452317073882828
Cu,S2_S3,S2,S3,Cu_S2_S3,0.662647055369742,-0.5099752426711592,0.15267181269858277,0.5387757477252757,-21.469485378509155,-21.387229508465904
Cu,S2_S4,S2,S4,Cu_S2_S4,0.662647055369742,-0.04030969745535305,0.6223373579143889,0.5387757477252757,-21.469485378509155,-21.134185103161457
Cu,S2_S5,S2,S5,Cu_S2_S5,0.662647055369742,0.6168351220828026,1.2794821774525444,0.5387757477252757,-21.469485378509155,-20.780131411651
Cu,S2_S6,S2,S6,Cu_S2_S6,0.662647055369742,-0.40730844598800536,0.25533860938173664,0.5387757477252757,-21.469485378509155,-21.33191512831638
Cu,S3_S4,S3,S4,Cu_S3_S4,-0.5099752426711592,-0.04030969745535305,-0.5502849401265123,0.5387757477252757,-21.469485378509155,-21.765965558587776
Cu,S3_S5,S3,S5,Cu_S3_S5,-0.5099752426711592,0.6168351220828026,0.10685987941164332,0.5387757477252757,-21.469485378509155,-21.411911867077315
Cu,S3_S6,S3,S6,Cu_S3_S6,-0.5099752426711592,-0.40730844598800536,-0.9172836886591647,0.5387757477252757,-21.469485378509155,-21.963695583742695
Cu,S4_S5,S4,S5,Cu_S4_S5,-0.04030969745535305,0.6168351220828026,0.5765254246274495,0.5387757477252757,-21.469485378509155,-21.158867461772868
