Field,Record,Ligand_1,Ligand_2,Name,Sigma_i,Sigma_j,Sigma_ij,Rho,x0,Predval_A
Cu,S1_S4,S1,S4,Cu_S1_S4,14.866904415760592,-8.232887404129688,6.634017011630904,0.9151681344678764,13.801405644566312,19.872646617128723
Cu,S1_S5,S1,S5,Cu_S1_S5,14.866904415760592,0.0401816295133296,14.907086045273921,0.9151681344678764,13.801405644566312,27.443895770971757
Cu,S1_S6,S1,S6,Cu_S1_S6,14.866904415760592,-8.841235349302753,6.025669066457839,0.9151681344678764,13.801405644566312,19.315905963037324
Cu,S2_S3,S2,S3,Cu_S2_S3,-4.532983594283895,-9.072089386446372,-13.605072980730267,0.9151681344678764,13.801405644566312,1.3504763854920832
Cu,S2_S4,S2,S4,Cu_S2_S4,-4.532983594283895,-8.232887404129688,-12.765870998413583,0.9151681344678764,13.801405644566312,2.118487298090587
Cu,S2_S5,S2,S5,Cu_S2_S5,-4.532983594283895,0.0401816295133296,-4.492801964770565,0.9151681344678764,13.801405644566312,9.689736451933625
Cu,S2_S6,S2,S6,Cu_S2_S6,-4.532983594283895,-8.841235349302753,-13.374218943586648,0.9151681344678764,13.801405644566312,1.5617466439991876
Cu,S3_S4,S3,S4,Cu_S3_S4,-9.072089386446372,-8.232887404129688,-17.30497679057606,0.9151681344678764,13.801405644566312,-2.035557681875078
Cu,S3_S5,S3,S5,Cu_S3_S5,-9.072089386446372,0.0401816295133296,-9.031907756933043,0.9151681344678764,13.801405644566312,5.535691471967958
Cu,S3_S6,S3,S6,Cu_S3_S6,-9.072089386446372,-8.841235349302753,-17.913324735749125,0.9151681344678764,13.801405644566312,-2.592298335966479
Cu,S4_S5,S4,S5,Cu_S4_S5,-8.232887404129688,0.0401816295133296,-8.192705774616359,0.9151681344678764,13.801405644566312,6.303702384566461
Cu,S4_S6,S4,S6,Cu_S4_S6,-8.232887404129688,-8.841235349302753,-17.07412275343244,0.9151681344678764,13.801405644566312,-1.8242874233679753
Cu,S5_S6,S5,S6,Cu_S5_S6,0.0401816295133296,-8.841235349302753,-8.801053719789424,0.9151681344678764,13.801405644566312,5.746961730475061
Ni,R1_R10,R1,R10,Ni_R1_R10,-0.1129189217621833,0.8635763395483183,0.7506574177861349,0.861175373448876,-62.15678152866472,-61.51033384657058
Ni,R1_R11,R1,R11,Ni_R1_R11,-0.1129189217621833,-0.38101781795195944,-0.49393673971414276,0.861175373448876,-62.15678152866472,-62.58214768494817
Ni,R1_R2,R1,R2,Ni_R1_R2,-0.1129189217621833,-2.987423267400209,-3.100342189162392,0.861175373448876,-62.15678152866472,-64.82671987123595
Ni,R1_R3,R1,R3,Ni_R1_R3,-0.1129189217621833,19.95471326932538,19.841794347563198,0.861175373448876,-62.15678152866472,-45.069516871506195
Ni,R1_R4,R1,R4,Ni_R1_R4,-0.1129189217621833,0.2370714737056329,0.1241525519434496,0.861175373448876,-62.15678152866472,-62.049864408380195
Ni,R1_R5,R1,R5,Ni_R1_R5,-0.1129189217621833,-1.3445142333640794,-1.4574331551262627,0.861175373448876,-62.15678152866472,-63.41188707030736
Ni,R1_R6,R1,R6,Ni_R1_R6,-0.1129189217621833,-0.1765572858634142,-0.2894762076255975,0.861175373448876,-62.15678152866472,-62.40607130987126
Ni,R1_R7,R1,R7,Ni_R1_R7,-0.1129189217621833,0.31307883173711387,0.20015990997493058,0.861175373448876,-62.15678152866472,-61.98440874344257
Ni,R1_R8,R1,R8,Ni_R1_R8,-0.1129189217621833,10.3478936396416,10.234974717879416,0.861175373448876,-62.15678152866472,-53.34267335375512
Ni,R1_R9,R1,R9,Ni_R1_R9,-0.1129189217621833,13.723859477181083,13.6109405554189,0.861175373448876,-62.15678152866472,-50.4353747128614
Ni,R1_S1,R1,S1,Ni_R1_S1,-0.1129189217621833,14.866904415760592,14.753985493998409,0.861175373448876,-62.15678152866472,-49.451012561011346
Ni,R1_S2,R1,S2,Ni_R1_S2,-0.1129189217621833,-4.532983594283895,-4.645902516046078,0.861175373448876,-62.15678152866472,-66.15771836292778
Ni,R1_S3,R1,S3,Ni_R1_S3,-0.1129189217621833,-9.072089386446372,-9.185008308208555,0.861175373448876,-62.15678152866472,-70.06668448861726
Ni,R1_S4,R1,S4,Ni_R1_S4,-0.1129189217621833,-8.232887404129688,-8.345806325891871,0.861175373448876,-62.15678152866472,-69.34398440809665
Ni,R1_S5,R1,S5,Ni_R1_S5,-0.1129189217621833,0.0401816295133296,-0.0727372922488537,0.861175373448876,-62.15678152866472,-62.21942109348079
Ni,R1_S6,R1,S6,Ni_R1_S6,-0.1129189217621833,-8.841235349302753,-8.954154271064937,0.861175373448876,-62.15678152866472,-69.86787867696792
Ni,R10_R11,R10,R11,Ni_R10_R11,0.8635763395483183,-0.38101781795195944,0.4825585215963588,0.861175373448876,-62.15678152866472,-61.74121401361804
Ni,R10_R2,R10,R2,Ni_R10_R2,0.8635763395483183,-2.987423267400209,-2.1238469278518908,0.861175373448876,-62.15678152866472,-63.985786199905824
Ni,R10_R3,R10,R3,Ni_R10_R3,0.8635763395483183,19.95471326932538,20.818289608873698,0.861175373448876,-62.15678152866472,-44.22858320017606
Ni,R10_R4,R10,R4,Ni_R10_R4,0.8635763395483183,0.2370714737056329,1.1006478132539512,0.861175373448876,-62.15678152866472,-61.20893073705006
Ni,R10_R5,R10,R5,Ni_R10_R5,0.8635763395483183,-1.3445142333640794,-0.48093789381576113,0.861175373448876,-62.15678152866472,-62.570953398977224
Ni,R10_R6,R10,R6,Ni_R10_R6,0.8635763395483183,-0.1765572858634142,0.687019053684904,0.861175373448876,-62.15678152866472,-61.56513763854113
Ni,R10_R7,R10,R7,Ni_R10_R7,0.8635763395483183,0.31307883173711387,1.176655171285432,0.861175373448876,-62.15678152866472,-61.14347507211244
Ni,R10_R8,R10,R8,Ni_R10_R8,0.8635763395483183,10.3478936396416,11.211469979189918,0.861175373448876,-62.15678152866472,-52.50173968242498
Ni,R10_R9,R10,R9,Ni_R10_R9,0.8635763395483183,13.723859477181083,14.587435816729402,0.861175373448876,-62.15678152866472,-49.59444104153127
Ni,R10_S1,R10,S1,Ni_R10_S1,0.8635763395483183,14.866904415760592,15.73048075530891,0.861175373448876,-62.15678152866472,-48.61007888968122
Ni,R10_S2,R10,S2,Ni_R10_S2,0.8635763395483183,-4.532983594283895,-3.6694072547355763,0.861175373448876,-62.15678152866472,-65.31678469159765
Ni,R10_S3,R10,S3,Ni_R10_S3,0.8635763395483183,-9.072089386446372,-8.208513046898053,0.861175373448876,-62.15678152866472,-69.22575081728712
Ni,R10_S4,R10,S4,Ni_R10_S4,0.8635763395483183,-8.232887404129688,-7.369311064581369,0.861175373448876,-62.15678152866472,-68.50305073676651
Ni,R10_S5,R10,S5,Ni_R10_S5,0.8635763395483183,0.0401816295133296,0.9037579690616478,0.861175373448876,-62.15678152866472,-61.37848742215066
Ni,R10_S6,R10,S6,Ni_R10_S6,0.8635763395483183,-8.841235349302753,-7.977659009754435,0.861175373448876,-62.15678152866472,-69.02694500563778
Ni,R11_R2,R11,R2,Ni_R11_R2,-0.38101781795195944,-2.987423267400209,-3.3684410853521682,0.861175373448876,-62.15678152866472,-65.05760003828341
Ni,R11_R3,R11,R3,Ni_R11_R3,-0.38101781795195944,19.95471326932538,19.57369545137342,0.861175373448876,-62.15678152866472,-45.300397038553655
Ni,R11_R4,R11,R4,Ni_R11_R4,-0.38101781795195944,0.2370714737056329,-0.14394634424632655,0.861175373448876,-62.15678152866472,-62.280744575427654
Ni,R11_R5,R11,R5,Ni_R11_R5,-0.38101781795195944,-1.3445142333640794,-1.7255320513160388,0.861175373448876,-62.15678152866472,-63.64276723735482
Ni,R11_R6,R11,R6,Ni_R11_R6,-0.38101781795195944,-0.1765572858634142,-0.5575751038153737,0.861175373448876,-62.15678152866472,-62.636951476918725
Ni,R11_R7,R11,R7,Ni_R11_R7,-0.38101781795195944,0.31307883173711387,-0.06793898621484556,0.861175373448876,-62.15678152866472,-62.21528891049003
Ni,R11_R8,R11,R8,Ni_R11_R8,-0.38101781795195944,10.3478936396416,9.96687582168964,0.861175373448876,-62.15678152866472,-53.57355352080258
Ni,R11_R9,R11,R9,Ni_R11_R9,-0.38101781795195944,13.723859477181083,13.342841659229123,0.861175373448876,-62.15678152866472,-50.66625487990886
Ni,R11_S1,R11,S1,Ni_R11_S1,-0.38101781795195944,14.866904415760592,14.485886597808634,0.861175373448876,-62.15678152866472,-49.681892728058806
Ni,R11_S2,R11,S2,Ni_R11_S2,-0.38101781795195944,-4.532983594283895,-4.914001412235854,0.861175373448876,-62.15678152866472,-66.38859852997524
Ni,R11_S3,R11,S3,Ni_R11_S3,-0.38101781795195944,-9.072089386446372,-9.453107204398332,0.861175373448876,-62.15678152866472,-70.29756465566471
Ni,R11_S4,R11,S4,Ni_R11_S4,-0.38101781795195944,-8.232887404129688,-8.613905222081648,0.861175373448876,-62.15678152866472,-69.5748645751441
Ni,R11_S5,R11,S5,Ni_R11_S5,-0.38101781795195944,0.0401816295133296,-0.34083618843862984,0.861175373448876,-62.15678152866472,-62.45030126052825
Ni,R11_S6,R11,S6,Ni_R11_S6,-0.38101781795195944,-8.841235349302753,-9.222253167254713,0.861175373448876,-62.15678152866472,-70.09875884401538
Ni,R2_R3,R2,R3,Ni_R2_R3,-2.987423267400209,19.95471326932538,16.96729000192517,0.861175373448876,-62.15678152866472,-47.54496922484144
Ni,R2_R4,R2,R4,Ni_R2_R4,-2.987423267400209,0.2370714737056329,-2.750351793694576,0.861175373448876,-62.15678152866472,-64.52531676171543
Ni,R2_R5,R2,R5,Ni_R2_R5,-2.987423267400209,-1.3445142333640794,-4.331937500764289,0.861175373448876,-62.15678152866472,-65.8873394236426
Ni,R2_R6,R2,R6,Ni_R2_R6,-2.987423267400209,-0.1765572858634142,-3.163980553263623,0.861175373448876,-62.15678152866472,-64.88152366320651
Ni,R2_R7,R2,R7,Ni_R2_R7,-2.987423267400209,0.31307883173711387,-2.674344435663095,0.861175373448876,-62.15678152866472,-64.45986109677781
Ni,R2_R8,R2,R8,Ni_R2_R8,-2.987423267400209,10.3478936396416,7.360470372241391,0.861175373448876,-62.15678152866472,-55.81812570709036
Ni,R2_R9,R2,R9,Ni_R2_R9,-2.987423267400209,13.723859477181083,10.736436209780875,0.861175373448876,-62.15678152866472,-52.910827066196646
Ni,R2_S1,R2,S1,Ni_R2_S1,-2.987423267400209,14.866904415760592,11.879481148360384,0.861175373448876,-62.15678152866472,-51.92646491434659
Ni,R2_S2,R2,S2,Ni_R2_S2,-2.987423267400209,-4.532983594283895,-7.520406861684103,0.861175373448876,-62.15678152866472,-68.63317071626302
Ni,R2_S3,R2,S3,Ni_R2_S3,-2.987423267400209,-9.072089386446372,-12.05951265384658,0.861175373448876,-62.15678152866472,-72.5421368419525
Ni,R2_S4,R2,S4,Ni_R2_S4,-2.987423267400209,-8.232887404129688,-11.220310671529896,0.861175373448876,-62.15678152866472,-71.81943676143189
Ni,R2_S5,R2,S5,Ni_R2_S5,-2.987423267400209,0.0401816295133296,-2.9472416378868793,0.861175373448876,-62.15678152866472,-64.69487344681603
Ni,R2_S6,R2,S6,Ni_R2_S6,-2.987423267400209,-8.841235349302753,-11.828658616702961,0.861175373448876,-62.15678152866472,-72.34333103030316
Ni,R3_R4,R3,R4,Ni_R3_R4,19.95471326932538,0.2370714737056329,20.191784743031015,0.861175373448876,-62.15678152866472,-44.768113761985674
Ni,R3_R5,R3,R5,Ni_R3_R5,19.95471326932538,-1.3445142333640794,18.6101990359613,0.861175373448876,-62.15678152866472,-46.13013642391284
Ni,R3_R6,R3,R6,Ni_R3_R6,19.95471326932538,-0.1765572858634142,19.778155983461968,0.861175373448876,-62.15678152866472,-45.12432066347674
Ni,R3_R7,R3,R7,Ni_R3_R7,19.95471326932538,0.31307883173711387,20.267792101062497,0.861175373448876,-62.15678152866472,-44.702658097048044
Ni,R3_R8,R3,R8,Ni_R3_R8,19.95471326932538,10.3478936396416,30.30260690896698,0.861175373448876,-62.15678152866472,-36.0609227073606
Ni,R3_R9,R3,R9,Ni_R3_R9,19.95471326932538,13.723859477181083,33.67857274650646,0.861175373448876,-62.15678152866472,-33.15362406646689
Ni,R3_S1,R3,S1,Ni_R3_S1,19.95471326932538,14.866904415760592,34.821617685085975,0.861175373448876,-62.15678152866472,-32.169261914616825
Ni,R3_S2,R3,S2,Ni_R3_S2,19.95471326932538,-4.532983594283895,15.421729675041487,0.861175373448876,-62.15678152866472,-48.87596771653326
Ni,R3_S3,R3,S3,Ni_R3_S3,19.95471326932538,-9.072089386446372,10.88262388287901,0.861175373448876,-62.15678152866472,-52.784933842222735
Ni,R3_S4,R3,S4,Ni_R3_S4,19.95471326932538,-8.232887404129688,11.721825865195694,0.861175373448876,-62.15678152866472,-52.06223376170213
Ni,R3_S5,R3,S5,Ni_R3_S5,19.95471326932538,0.0401816295133296,19.994894898838712,0.861175373448876,-62.15678152866472,-44.93767044708627
Ni,R3_S6,R3,S6,Ni_R3_S6,19.95471326932538,-8.841235349302753,11.113477920022628,0.861175373448876,-62.15678152866472,-52.5861280305734
Ni,R4_R5,R4,R5,Ni_R4_R5,0.2370714737056329,-1.3445142333640794,-1.1074427596584464,0.861175373448876,-62.15678152866472,-63.11048396078684
Ni,R4_R6,R4,R6,Ni_R4_R6,0.2370714737056329,-0.1765572858634142,0.06051418784221868,0.861175373448876,-62.15678152866472,-62.104668200350744
Ni,R4_R7,R4,R7,Ni_R4_R7,0.2370714737056329,0.31307883173711387,0.5501503054427468,0.861175373448876,-62.15678152866472,-61.68300563392205
Ni,R4_R8,R4,R8,Ni_R4_R8,0.2370714737056329,10.3478936396416,10.584965113347232,0.861175373448876,-62.15678152866472,-53.041270244234596
Ni,R4_R9,R4,R9,Ni_R4_R9,0.2370714737056329,13.723859477181083,13.960930950886716,0.861175373448876,-62.15678152866472,-50.13397160334088
Ni,R4_S1,R4,S1,Ni_R4_S1,0.2370714737056329,14.866904415760592,15.103975889466225,0.861175373448876,-62.15678152866472,-49.14960945149083
Ni,R4_S2,R4,S2,Ni_R4_S2,0.2370714737056329,-4.532983594283895,-4.2959121205782616,0.861175373448876,-62.15678152866472,-65.85631525340726
Ni,R4_S3,R4,S3,Ni_R4_S3,0.2370714737056329,-9.072089386446372,-8.835017912740739,0.861175373448876,-62.15678152866472,-69.76528137909673
Ni,R4_S4,R4,S4,Ni_R4_S4,0.2370714737056329,-8.232887404129688,-7.995815930424055,0.861175373448876,-62.15678152866472,-69.04258129857612
Ni,R4_S5,R4,S5,Ni_R4_S5,0.2370714737056329,0.0401816295133296,0.27725310321896246,0.861175373448876,-62.15678152866472,-61.918017983960276
Ni,R4_S6,R4,S6,Ni_R4_S6,0.2370714737056329,-8.841235349302753,-8.60416387559712,0.861175373448876,-62.15678152866472,-69.5664755674474
Ni,R5_R6,R5,R6,Ni_R5_R6,-1.3445142333640794,-0.1765572858634142,-1.5210715192274935,0.861175373448876,-62.15678152866472,-63.46669086227791
Ni,R5_R7,R5,R7,Ni_R5_R7,-1.3445142333640794,0.31307883173711387,-1.0314354016269656,0.861175373448876,-62.15678152866472,-63.045028295849214
Ni,R5_R8,R5,R8,Ni_R5_R8,-1.3445142333640794,10.3478936396416,9.00337940627752,0.861175373448876,-62.15678152866472,-54.40329290616176
Ni,R5_R9,R5,R9,Ni_R5_R9,-1.3445142333640794,13.723859477181083,12.379345243817003,0.861175373448876,-62.15678152866472,-51.49599426526805
Ni,R5_S1,R5,S1,Ni_R5_S1,-1.3445142333640794,14.866904415760592,13.522390182396514,0.861175373448876,-62.15678152866472,-50.51163211341799
Ni,R5_S2,R5,S2,Ni_R5_S2,-1.3445142333640794,-4.532983594283895,-5.877497827647974,0.861175373448876,-62.15678152866472,-67.21833791533443
Ni,R5_S3,R5,S3,Ni_R5_S3,-1.3445142333640794,-9.072089386446372,-10.416603619810452,0.861175373448876,-62.15678152866472,-71.1273040410239
Ni,R5_S4,R5,S4,Ni_R5_S4,-1.3445142333640794,-8.232887404129688,-9.577401637493768,0.861175373448876,-62.15678152866472,-70.4046039605033
Ni,R5_S5,R5,S5,Ni_R5_S5,-1.3445142333640794,0.0401816295133296,-1.30433260385075,0.861175373448876,-62.15678152866472,-63.28004064588744
Ni,R5_S6,R5,S6,Ni_R5_S6,-1.3445142333640794,-8.841235349302753,-10.185749582666833,0.861175373448876,-62.15678152866472,-70.92849822937457
Ni,R6_R7,R6,R7,Ni_R6_R7,-0.1765572858634142,0.31307883173711387,0.13652154587369966,0.861175373448876,-62.15678152866472,-62.03921253541312
Ni,R6_R8,R6,R8,Ni_R6_R8,-0.1765572858634142,10.3478936396416,10.171336353778186,0.861175373448876,-62.15678152866472,-53.39747714572567
Ni,R6_R9,R6,R9,Ni_R6_R9,-0.1765572858634142,13.723859477181083,13.54730219131767,0.861175373448876,-62.15678152866472,-50.49017850483195
Ni,R6_S1,R6,S1,Ni_R6_S1,-0.1765572858634142,14.866904415760592,14.690347129897178,0.861175373448876,-62.15678152866472,-49.505816352981896
Ni,R6_S2,R6,S2,Ni_R6_S2,-0.1765572858634142,-4.532983594283895,-4.709540880147309,0.861175373448876,-62.15678152866472,-66.21252215489832
Ni,R6_S3,R6,S3,Ni_R6_S3,-0.1765572858634142,-9.072089386446372,-9.248646672309786,0.861175373448876,-62.15678152866472,-70.12148828058781
Ni,R6_S4,R6,S4,Ni_R6_S4,-0.1765572858634142,-8.232887404129688,-8.409444689993101,0.861175373448876,-62.15678152866472,-69.3987882000672
Ni,R6_S5,R6,S5,Ni_R6_S5,-0.1765572858634142,0.0401816295133296,-0.1363756563500846,0.861175373448876,-62.15678152866472,-62.274224885451346
Ni,R6_S6,R6,S6,Ni_R6_S6,-0.1765572858634142,-8.841235349302753,-9.017792635166167,0.861175373448876,-62.15678152866472,-69.92268246893848
Ni,R7_R8,R7,R8,Ni_R7_R8,0.31307883173711387,10.3478936396416,10.660972471378713,0.861175373448876,-62.15678152866472,-52.97581457929697
Ni,R7_R9,R7,R9,Ni_R7_R9,0.31307883173711387,13.723859477181083,14.036938308918197,0.861175373448876,-62.15678152866472,-50.068515938403266
Ni,R7_S1,R7,S1,Ni_R7_S1,0.31307883173711387,14.866904415760592,15.179983247497706,0.861175373448876,-62.15678152866472,-49.0841537865532
Ni,R7_S2,R7,S2,Ni_R7_S2,0.31307883173711387,-4.532983594283895,-4.219904762546781,0.861175373448876,-62.15678152866472,-65.79085958846964
Ni,R7_S3,R7,S3,Ni_R7_S3,0.31307883173711387,-9.072089386446372,-8.759010554709258,0.861175373448876,-62.15678152866472,-69.69982571415912
Ni,R7_S4,R7,S4,Ni_R7_S4,0.31307883173711387,-8.232887404129688,-7.919808572392574,0.861175373448876,-62.15678152866472,-68.97712563363851
Ni,R7_S5,R7,S5,Ni_R7_S5,0.31307883173711387,0.0401816295133296,0.35326046125044347,0.861175373448876,-62.15678152866472,-61.85256231902265
Ni,R7_S6,R7,S6,Ni_R7_S6,0.31307883173711387,-8.841235349302753,-8.52815651756564,0.861175373448876,-62.15678152866472,-69.50101990250978
Ni,R8_R9,R8,R9,Ni_R8_R9,10.3478936396416,13.723859477181083,24.071753116822684,0.861175373448876,-62.15678152866472,-41.426780548715804
Ni,R8_S1,R8,S1,Ni_R8_S1,10.3478936396416,14.866904415760592,25.21479805540219,0.861175373448876,-62.15678152866472,-40.44241839686575
Ni,R8_S2,R8,S2,Ni_R8_S2,10.3478936396416,-4.532983594283895,5.8149100453577045,0.861175373448876,-62.15678152866472,-57.14912419878218
Ni,R8_S3,R8,S3,Ni_R8_S3,10.3478936396416,-9.072089386446372,1.2758042531952274,0.861175373448876,-62.15678152866472,-61.05809032447166
Ni,R8_S4,R8,S4,Ni_R8_S4,10.3478936396416,-8.232887404129688,2.1150062355119115,0.861175373448876,-62.15678152866472,-60.33539024395105
Ni,R8_S5,R8,S5,Ni_R8_S5,10.3478936396416,0.0401816295133296,10.388075269154928,0.861175373448876,-62.15678152866472,-53.2108269293352
Ni,R8_S6,R8,S6,Ni_R8_S6,10.3478936396416,-8.841235349302753,1.5066582903388461,0.861175373448876,-62.15678152866472,-60.85928451282232
Ni,R9_S1,R9,S1,Ni_R9_S1,13.723859477181083,14.866904415760592,28.590763892941673,0.861175373448876,-62.15678152866472,-37.53511975597204
Ni,R9_S2,R9,S2,Ni_R9_S2,13.723859477181083,-4.532983594283895,9.190875882897188,0.861175373448876,-62.15678152866472,-54.24182555788847
Ni,R9_S3,R9,S3,Ni_R9_S3,13.723859477181083,-9.072089386446372,4.651770090734711,0.861175373448876,-62.15678152866472,-58.15079168357795
Ni,R9_S4,R9,S4,Ni_R9_S4,13.723859477181083,-8.232887404129688,5.490972073051395,0.861175373448876,-62.15678152866472,-57.42809160305734
Ni,R9_S5,R9,S5,Ni_R9_S5,13.723859477181083,0.0401816295133296,13.764041106694412,0.861175373448876,-62.15678152866472,-50.303528288441484
Ni,R9_S6,R9,S6,Ni_R9_S6,13.723859477181083,-8.841235349302753,4.88262412787833,0.861175373448876,-62.15678152866472,-57.95198587192861
Ni,S1_S2,S1,S2,Ni_S1_S2,14.866904415760592,-4.532983594283895,10.333920821476697,0.861175373448876,-62.15678152866472,-53.25746340603841
Ni,S1_S3,S1,S3,Ni_S1_S3,14.866904415760592,-9.072089386446372,5.79481502931422,0.861175373448876,-62.15678152866472,-57.16642953172789
Ni,S1_S4,S1,S4,Ni_S1_S4,14.866904415760592,-8.232887404129688,6.634017011630904,0.861175373448876,-62.15678152866472,-56.44372945120728
Ni,S1_S5,S1,S5,Ni_S1_S5,14.866904415760592,0.0401816295133296,14.907086045273921,0.861175373448876,-62.15678152866472,-49.31916613659143
Ni,S1_S6,S1,S6,Ni_S1_S6,14.866904415760592,-8.841235349302753,6.025669066457839,0.861175373448876,-62.15678152866472,-56.96762372007856
Ni,S2_S3,S2,S3,Ni_S2_S3,-4.532983594283895,-9.072089386446372,-13.605072980730267,0.861175373448876,-62.15678152866472,-73.87313533364433
Ni,S2_S4,S2,S4,Ni_S2_S4,-4.532983594283895,-8.232887404129688,-12.765870998413583,0.861175373448876,-62.15678152866472,-73.15043525312372
Ni,S2_S5,S2,S5,Ni_S2_S5,-4.532983594283895,0.0401816295133296,-4.492801964770565,0.861175373448876,-62.15678152866472,-66.02587193850786
