Field,Record,Ligand_1,Ligand_2,Name,Sigma_i,Sigma_j,Sigma_ij,Rho,x0,Predval_C
Au,R2_S2,R2,S2,Au_R2_S2,1.2786072800790809,2.579258072832707,3.8578653529117877,0.6379004761903573,-54.66314891653848,-52.20221477083777
Au,R2_S3,R2,S3,Au_R2_S3,1.2786072800790809,8.269724236093856,9.548331516172937,0.6379004761903573,-54.66314891653848,-48.57226369554837
Au,R2_S4,R2,S4,Au_R2_S4,1.2786072800790809,6.926284812115375,8.204892092194456,0.6379004761903573,-54.66314891653848,-49.42924434383714
Au,R2_S5,R2,S5,Au_R2_S5,1.2786072800790809,-1.6316010428853815,-0.3529937628063007,0.6379004761903573,-54.66314891653848,-54.88832380592485
Au,R2_S6,R2,S6,Au_R2_S6,1.2786072800790809,8.035351954600149,9.31395923467923,0.6379004761903573,-54.66314891653848,-48.72176988551902
Au,R3_R4,R3,R4,Au_R3_R4,-24.32260478842992,0.42904203418192965,-23.89356275424799,0.6379004761903573,-54.66314891653848,-69.90486397535746
Au,R3_R5,R3,R5,Au_R3_R5,-24.32260478842992,1.2040603594134265,-23.118544429016495,0.6379004761903573,-54.66314891653848,-69.41047941663604
Au,R3_R6,R3,R6,Au_R3_R6,-24.32260478842992,0.05186161340941125,-24.27074317502051,0.6379004761903573,-54.66314891653848,-70.14546754537793
Au,R3_R7,R3,R7,Au_R3_R7,-24.32260478842992,0.7136130565943593,-23.608991731835562,0.6379004761903573,-54.66314891653848,-69.72333598465059
Au,R3_R8,R3,R8,Au_R3_R8,-24.32260478842992,-10.520879474540566,-34.843484262970485,0.6379004761903573,-54.66314891653848,-76.88982412001857
Au,R3_R9,R3,R9,Au_R3_R9,-24.32260478842992,-13.438588550042265,-37.76119333847218,0.6379004761903573,-54.66314891653848,-78.75103212866603
Au,R3_S1,R3,S1,Au_R3_S1,-24.32260478842992,-9.158255511374229,-33.48086029980415,0.6379004761903573,-54.66314891653848,-76.02060564504637
Au,R3_S2,R3,S2,Au_R3_S2,-24.32260478842992,2.579258072832707,-21.743346715597212,0.6379004761903573,-54.66314891653848,-68.53324014038998
Au,R3_S3,R3,S3,Au_R3_S3,-24.32260478842992,8.269724236093856,-16.052880552336063,0.6379004761903573,-54.66314891653848,-64.90328906510058
Au,R3_S4,R3,S4,Au_R3_S4,-24.32260478842992,6.926284812115375,-17.396319976314544,0.6379004761903573,-54.66314891653848,-65.76026971338935
Au,R3_S5,R3,S5,Au_R3_S5,-24.32260478842992,-1.6316010428853815,-25.954205831315303,0.6379004761903573,-54.66314891653848,-71.21934917547706
Au,R3_S6,R3,S6,Au_R3_S6,-24.32260478842992,8.035351954600149,-16.287252833829772,0.6379004761903573,-54.66314891653848,-65.05279525507125
Au,R4_R5,R4,R5,Au_R4_R5,0.42904203418192965,1.2040603594134265,1.6331023935953561,0.6379004761903573,-54.66314891653848,-53.621392121996394
Au,R4_R6,R4,R6,Au_R4_R6,0.42904203418192965,0.05186161340941125,0.4809036475913409,0.6379004761903573,-54.66314891653848,-54.35638025073828
Au,R4_R7,R4,R7,Au_R4_R7,0.42904203418192965,0.7136130565943593,1.142655090776289,0.6379004761903573,-54.66314891653848,-53.93424869001095
Au,R4_R8,R4,R8,Au_R4_R8,0.42904203418192965,-10.520879474540566,-10.091837440358637,0.6379004761903573,-54.66314891653848,-61.10073682537893
Au,R4_R9,R4,R9,Au_R4_R9,0.42904203418192965,-13.438588550042265,-13.009546515860336,0.6379004761903573,-54.66314891653848,-62.9619448340264
Au,R4_S1,R4,S1,Au_R4_S1,0.42904203418192965,-9.158255511374229,-8.7292134771923,0.6379004761903573,-54.66314891653848,-60.23151835040673
Au,R4_S2,R4,S2,Au_R4_S2,0.42904203418192965,2.579258072832707,3.0083001070146365,0.6379004761903573,-54.66314891653848,-52.74415284575034
Au,R4_S3,R4,S3,Au_R4_S3,0.42904203418192965,8.269724236093856,8.698766270275785,0.6379004761903573,-54.66314891653848,-49.11420177046094
Au,R4_S4,R4,S4,Au_R4_S4,0.42904203418192965,6.926284812115375,7.355326846297304,0.6379004761903573,-54.66314891653848,-49.97118241874971
Au,R4_S5,R4,S5,Au_R4_S5,0.42904203418192965,-1.6316010428853815,-1.202559008703452,0.6379004761903573,-54.66314891653848,-55.43026188083742
Au,R4_S6,R4,S6,Au_R4_S6,0.42904203418192965,8.035351954600149,8.464393988782078,0.6379004761903573,-54.66314891653848,-49.263707960431596
Au,R5_R6,R5,R6,Au_R5_R6,1.2040603594134265,0.05186161340941125,1.2559219728228377,0.6379004761903573,-54.66314891653848,-53.86199569201686
Au,R5_R7,R5,R7,Au_R5_R7,1.2040603594134265,0.7136130565943593,1.9176734160077857,0.6379004761903573,-54.66314891653848,-53.439864131289525
Au,R5_R8,R5,R8,Au_R5_R8,1.2040603594134265,-10.520879474540566,-9.316819115127139,0.6379004761903573,-54.66314891653848,-60.60635226665751
Au,R5_R9,R5,R9,Au_R5_R9,1.2040603594134265,-13.438588550042265,-12.234528190628838,0.6379004761903573,-54.66314891653848,-62.46756027530497
Au,R5_S1,R5,S1,Au_R5_S1,1.2040603594134265,-9.158255511374229,-7.9541951519608025,0.6379004761903573,-54.66314891653848,-59.73713379168531
Au,R5_S2,R5,S2,Au_R5_S2,1.2040603594134265,2.579258072832707,3.7833184322461335,0.6379004761903573,-54.66314891653848,-52.249768287028914
Au,R5_S3,R5,S3,Au_R5_S3,1.2040603594134265,8.269724236093856,9.473784595507283,0.6379004761903573,-54.66314891653848,-48.619817211739516
Au,R5_S4,R5,S4,Au_R5_S4,1.2040603594134265,6.926284812115375,8.130345171528802,0.6379004761903573,-54.66314891653848,-49.476797860028285
Au,R5_S5,R5,S5,Au_R5_S5,1.2040603594134265,-1.6316010428853815,-0.42754068347195506,0.6379004761903573,-54.66314891653848,-54.93587732211599
Au,R5_S6,R5,S6,Au_R5_S6,1.2040603594134265,8.035351954600149,9.239412314013576,0.6379004761903573,-54.66314891653848,-48.76932340171017
Au,R6_R7,R6,R7,Au_R6_R7,0.05186161340941125,0.7136130565943593,0.7654746700037705,0.6379004761903573,-54.66314891653848,-54.17485226003142
Au,R6_R8,R6,R8,Au_R6_R8,0.05186161340941125,-10.520879474540566,-10.469017861131155,0.6379004761903573,-54.66314891653848,-61.3413403953994
Au,R6_R9,R6,R9,Au_R6_R9,0.05186161340941125,-13.438588550042265,-13.386726936632854,0.6379004761903573,-54.66314891653848,-63.202548404046865
Au,R6_S1,R6,S1,Au_R6_S1,0.05186161340941125,-9.158255511374229,-9.106393897964818,0.6379004761903573,-54.66314891653848,-60.472121920427206
Au,R6_S2,R6,S2,Au_R6_S2,0.05186161340941125,2.579258072832707,2.6311196862421182,0.6379004761903573,-54.66314891653848,-52.98475641577081
Au,R6_S3,R6,S3,Au_R6_S3,0.05186161340941125,8.269724236093856,8.321585849503267,0.6379004761903573,-54.66314891653848,-49.354805340481406
Au,R6_S4,R6,S4,Au_R6_S4,0.05186161340941125,6.926284812115375,6.978146425524786,0.6379004761903573,-54.66314891653848,-50.21178598877018
Au,R6_S5,R6,S5,Au_R6_S5,0.05186161340941125,-1.6316010428853815,-1.5797394294759703,0.6379004761903573,-54.66314891653848,-55.67086545085789
Au,R6_S6,R6,S6,Au_R6_S6,0.05186161340941125,8.035351954600149,8.08721356800956,0.6379004761903573,-54.66314891653848,-49.504311530452064
Au,R7_R8,R7,R8,Au_R7_R8,0.7136130565943593,-10.520879474540566,-9.807266417946206,0.6379004761903573,-54.66314891653848,-60.91920883467206
Au,R7_R9,R7,R9,Au_R7_R9,0.7136130565943593,-13.438588550042265,-12.724975493447905,0.6379004761903573,-54.66314891653848,-62.78041684331953
Au,R7_S1,R7,S1,Au_R7_S1,0.7136130565943593,-9.158255511374229,-8.444642454779869,0.6379004761903573,-54.66314891653848,-60.04999035969987
Au,R7_S2,R7,S2,Au_R7_S2,0.7136130565943593,2.579258072832707,3.2928711294270663,0.6379004761903573,-54.66314891653848,-52.562624855043474
Au,R7_S3,R7,S3,Au_R7_S3,0.7136130565943593,8.269724236093856,8.983337292688216,0.6379004761903573,-54.66314891653848,-48.932673779754076
Au,R7_S4,R7,S4,Au_R7_S4,0.7136130565943593,6.926284812115375,7.639897868709734,0.6379004761903573,-54.66314891653848,-49.789654428042844
Au,R7_S5,R7,S5,Au_R7_S5,0.7136130565943593,-1.6316010428853815,-0.9179879862910223,0.6379004761903573,-54.66314891653848,-55.24873389013055
Au,R7_S6,R7,S6,Au_R7_S6,0.7136130565943593,8.035351954600149,8.748965011194509,0.6379004761903573,-54.66314891653848,-49.082179969724734
Au,R8_R9,R8,R9,Au_R8_R9,-10.520879474540566,-13.438588550042265,-23.959468024582833,0.6379004761903573,-54.66314891653848,-69.94690497868751
Au,R8_S1,R8,S1,Au_R8_S1,-10.520879474540566,-9.158255511374229,-19.679134985914793,0.6379004761903573,-54.66314891653848,-67.21647849506785
Au,R8_S2,R8,S2,Au_R8_S2,-10.520879474540566,2.579258072832707,-7.9416214017078595,0.6379004761903573,-54.66314891653848,-59.72911299041146
Au,R8_S3,R8,S3,Au_R8_S3,-10.520879474540566,8.269724236093856,-2.25115523844671,0.6379004761903573,-54.66314891653848,-56.09916191512205
Au,R8_S4,R8,S4,Au_R8_S4,-10.520879474540566,6.926284812115375,-3.594594662425191,0.6379004761903573,-54.66314891653848,-56.95614256341083
Au,R8_S5,R8,S5,Au_R8_S5,-10.520879474540566,-1.6316010428853815,-12.152480517425948,0.6379004761903573,-54.66314891653848,-62.41522202549854
Au,R8_S6,R8,S6,Au_R8_S6,-10.520879474540566,8.035351954600149,-2.485527519940417,0.6379004761903573,-54.66314891653848,-56.24866810509271
Au,R9_S1,R9,S1,Au_R9_S1,-13.438588550042265,-9.158255511374229,-22.596844061416494,0.6379004761903573,-54.66314891653848,-69.07768650371531
Au,R9_S2,R9,S2,Au_R9_S2,-13.438588550042265,2.579258072832707,-10.859330477209559,0.6379004761903573,-54.66314891653848,-61.59032099905892
Au,R9_S3,R9,S3,Au_R9_S3,-13.438588550042265,8.269724236093856,-5.16886431394841,0.6379004761903573,-54.66314891653848,-57.96036992376952
Au,R9_S4,R9,S4,Au_R9_S4,-13.438588550042265,6.926284812115375,-6.51230373792689,0.6379004761903573,-54.66314891653848,-58.81735057205829
Au,R9_S5,R9,S5,Au_R9_S5,-13.438588550042265,-1.6316010428853815,-15.070189592927647,0.6379004761903573,-54.66314891653848,-64.27643003414599
Au,R9_S6,R9,S6,Au_R9_S6,-13.438588550042265,8.035351954600149,-5.403236595442117,0.6379004761903573,-54.66314891653848,-58.10987611374017
Au,S1_S2,S1,S2,Au_S1_S2,-9.158255511374229,2.579258072832707,-6.578997438541522,0.6379004761903573,-54.66314891653848,-58.85989451543926
Au,S1_S3,S1,S3,Au_S1_S3,-9.158255511374229,8.269724236093856,-0.8885312752803731,0.6379004761903573,-54.66314891653848,-55.22994344014986
Au,S1_S4,S1,S4,Au_S1_S4,-9.158255511374229,6.926284812115375,-2.231970699258854,0.6379004761903573,-54.66314891653848,-56.08692408843863
Au,S1_S5,S1,S5,Au_S1_S5,-9.158255511374229,-1.6316010428853815,-10.789856554259611,0.6379004761903573,-54.66314891653848,-61.546003550526336
Au,S1_S6,S1,S6,Au_S1_S6,-9.158255511374229,8.035351954600149,-1.1229035567740802,0.6379004761903573,-54.66314891653848,-55.37944963012051
Au,S2_S3,S2,S3,Au_S2_S3,2.579258072832707,8.269724236093856,10.848982308926562,0.6379004761903573,-54.66314891653848,-47.742577935493465
Au,S2_S4,S2,S4,Au_S2_S4,2.579258072832707,6.926284812115375,9.505542884948081,0.6379004761903573,-54.66314891653848,-48.59955858378224
Au,S2_S5,S2,S5,Au_S2_S5,2.579258072832707,-1.6316010428853815,0.9476570299473253,0.6379004761903573,-54.66314891653848,-54.05863804586994
Au,S2_S6,S2,S6,Au_S2_S6,2.579258072832707,8.035351954600149,10.614610027432855,0.6379004761903573,-54.66314891653848,-47.89208412546412
Au,S3_S4,S3,S4,Au_S3_S4,8.269724236093856,6.926284812115375,15.19600904820923,0.6379004761903573,-54.66314891653848,-44.969607508492835
Au,S3_S5,S3,S5,Au_S3_S5,8.269724236093856,-1.6316010428853815,6.638123193208474,0.6379004761903573,-54.66314891653848,-50.42868697058054
Au,S3_S6,S3,S6,Au_S3_S6,8.269724236093856,8.035351954600149,16.305076190694002,0.6379004761903573,-54.66314891653848,-44.262133050174725
Au,S4_S5,S4,S5,Au_S4_S5,6.926284812115375,-1.6316010428853815,5.2946837692299935,0.6379004761903573,-54.66314891653848,-51.28566761886931
Au,S4_S6,S4,S6,Au_S4_S6,6.926284812115375,8.035351954600149,14.961636766715523,0.6379004761903573,-54.66314891653848,-45.119113698463494
Au,S5_S6,S5,S6,Au_S5_S6,-1.6316010428853815,8.035351954600149,6.403750911714767,0.6379004761903573,-54.66314891653848,-50.578193160551194
Cu,R1_R10,R1,R10,Cu_R1_R10,0.2981030904618662,-2.7925979137483936,-2.4944948232865274,0.8979949525156423,-59.56044816134469,-61.80049192173239
Cu,R1_R11,R1,R11,Cu_R1_R11,0.2981030904618662,-0.9405513924100798,-0.6424483019482136,0.8979949525156423,-59.56044816134469,-60.13736349374643
Cu,R1_R2,R1,R2,Cu_R1_R2,0.2981030904618662,1.2786072800790809,1.576710370540947,0.8979949525156423,-59.56044816134469,-58.14457020701985
Cu,R1_R3,R1,R3,Cu_R1_R3,0.2981030904618662,-24.32260478842992,-24.024501697968056,0.8979949525156423,-59.56044816134469,-81.13432942282348
Cu,R1_R4,R1,R4,Cu_R1_R4,0.2981030904618662,0.42904203418192965,0.7271451246437959,0.8979949525156423,-59.56044816134469,-58.9074755096682
Cu,R1_R5,R1,R5,Cu_R1_R5,0.2981030904618662,1.2040603594134265,1.5021634498752927,0.8979949525156423,-59.56044816134469,-58.21151296550319
Cu,R1_R6,R1,R6,Cu_R1_R6,0.2981030904618662,0.05186161340941125,0.3499647038712775,0.8979949525156423,-59.56044816134469,-59.246181623709646
Cu,R1_R7,R1,R7,Cu_R1_R7,0.2981030904618662,0.7136130565943593,1.0117161470562255,0.8979949525156423,-59.56044816134469,-58.65193216790962
Cu,R1_R8,R1,R8,Cu_R1_R8,0.2981030904618662,-10.520879474540566,-10.2227763840787,0.8979949525156423,-59.56044816134469,-68.74044975494347
Cu,R1_R9,R1,R9,Cu_R1_R9,0.2981030904618662,-13.438588550042265,-13.140485459580399,0.8979949525156423,-59.56044816134469,-71.36053777765308
Cu,R1_S1,R1,S1,Cu_R1_S1,0.2981030904618662,-9.158255511374229,-8.860152420912362,0.8979949525156423,-59.56044816134469,-67.51682031384324
Cu,R1_S2,R1,S2,Cu_R1_S2,0.2981030904618662,2.579258072832707,2.877361163294573,0.8979949525156423,-59.56044816134469,-56.97659236014162
Cu,R1_S3,R1,S3,Cu_R1_S3,0.2981030904618662,8.269724236093856,8.567827326555722,0.8979949525156423,-59.56044816134469,-51.86658246807206
Cu,R1_S4,R1,S4,Cu_R1_S4,0.2981030904618662,6.926284812115375,7.2243879025772415,0.8979949525156423,-59.56044816134469,-53.07298428981526
Cu,R1_S5,R1,S5,Cu_R1_S5,0.2981030904618662,-1.6316010428853815,-1.3334979524235153,0.8979949525156423,-59.56044816134469,-60.757922591810946
Cu,R1_S6,R1,S6,Cu_R1_S6,0.2981030904618662,8.035351954600149,8.333455045062015,0.8979949525156423,-59.56044816134469,-52.077047593862986
Cu,R10_R11,R10,R11,Cu_R10_R11,-2.7925979137483936,-0.9405513924100798,-3.7331493061584733,0.8979949525156423,-59.56044816134469,-62.91279739526227
Cu,R10_R2,R10,R2,Cu_R10_R2,-2.7925979137483936,1.2786072800790809,-1.5139906336693127,0.8979949525156423,-59.56044816134469,-60.92000410853569
Cu,R10_R3,R10,R3,Cu_R10_R3,-2.7925979137483936,-24.32260478842992,-27.115202702178316,0.8979949525156423,-59.56044816134469,-83.90976332433932
Cu,R10_R4,R10,R4,Cu_R10_R4,-2.7925979137483936,0.42904203418192965,-2.363555879566464,0.8979949525156423,-59.56044816134469,-61.68290941118404
Cu,R10_R5,R10,R5,Cu_R10_R5,-2.7925979137483936,1.2040603594134265,-1.5885375543349671,0.8979949525156423,-59.56044816134469,-60.98694686701903
Cu,R10_R6,R10,R6,Cu_R10_R6,-2.7925979137483936,0.05186161340941125,-2.740736300338982,0.8979949525156423,-59.56044816134469,-62.02161552522549
Cu,R10_R7,R10,R7,Cu_R10_R7,-2.7925979137483936,0.7136130565943593,-2.078984857154034,0.8979949525156423,-59.56044816134469,-61.42736606942547
Cu,R10_R8,R10,R8,Cu_R10_R8,-2.7925979137483936,-10.520879474540566,-13.313477388288959,0.8979949525156423,-59.56044816134469,-71.51588365645931
Cu,R10_R9,R10,R9,Cu_R10_R9,-2.7925979137483936,-13.438588550042265,-16.23118646379066,0.8979949525156423,-59.56044816134469,-74.13597167916892
Cu,R10_S1,R10,S1,Cu_R10_S1,-2.7925979137483936,-9.158255511374229,-11.950853425122622,0.8979949525156423,-59.56044816134469,-70.29225421535908
Cu,R10_S2,R10,S2,Cu_R10_S2,-2.7925979137483936,2.579258072832707,-0.2133398409156868,0.8979949525156423,-59.56044816134469,-59.75202626165746
Cu,R10_S3,R10,S3,Cu_R10_S3,-2.7925979137483936,8.269724236093856,5.4771263223454625,0.8979949525156423,-59.56044816134469,-54.6420163695879
Cu,R10_S4,R10,S4,Cu_R10_S4,-2.7925979137483936,6.926284812115375,4.133686898366982,0.8979949525156423,-59.56044816134469,-55.8484181913311
Cu,R10_S5,R10,S5,Cu_R10_S5,-2.7925979137483936,-1.6316010428853815,-4.424198956633775,0.8979949525156423,-59.56044816134469,-63.53335649332679
Cu,R10_S6,R10,S6,Cu_R10_S6,-2.7925979137483936,8.035351954600149,5.2427540408517554,0.8979949525156423,-59.56044816134469,-54.852481495378825
Cu,R11_R2,R11,R2,Cu_R11_R2,-0.9405513924100798,1.2786072800790809,0.3380558876690011,0.8979949525156423,-59.56044816134469,-59.25687568054973
Cu,R11_R3,R11,R3,Cu_R11_R3,-0.9405513924100798,-24.32260478842992,-25.26315618084,0.8979949525156423,-59.56044816134469,-82.24663489635336
Cu,R11_R4,R11,R4,Cu_R11_R4,-0.9405513924100798,0.42904203418192965,-0.5115093582281501,0.8979949525156423,-59.56044816134469,-60.01978098319808
Cu,R11_R5,R11,R5,Cu_R11_R5,-0.9405513924100798,1.2040603594134265,0.2635089670033467,0.8979949525156423,-59.56044816134469,-59.32381843903307
Cu,R11_R6,R11,R6,Cu_R11_R6,-0.9405513924100798,0.05186161340941125,-0.8886897790006686,0.8979949525156423,-59.56044816134469,-60.35848709723953
Cu,R11_R7,R11,R7,Cu_R11_R7,-0.9405513924100798,0.7136130565943593,-0.22693833581572054,0.8979949525156423,-59.56044816134469,-59.76423764143951
Cu,R11_R8,R11,R8,Cu_R11_R8,-0.9405513924100798,-10.520879474540566,-11.461430866950646,0.8979949525156423,-59.56044816134469,-69.85275522847336
Cu,R11_R9,R11,R9,Cu_R11_R9,-0.9405513924100798,-13.438588550042265,-14.379139942452346,0.8979949525156423,-59.56044816134469,-72.47284325118295
Cu,R11_S1,R11,S1,Cu_R11_S1,-0.9405513924100798,-9.158255511374229,-10.09880690378431,0.8979949525156423,-59.56044816134469,-68.62912578737311
Cu,R11_S2,R11,S2,Cu_R11_S2,-0.9405513924100798,2.579258072832707,1.6387066804226271,0.8979949525156423,-59.56044816134469,-58.0888978336715
Cu,R11_S3,R11,S3,Cu_R11_S3,-0.9405513924100798,8.269724236093856,7.329172843683776,0.8979949525156423,-59.56044816134469,-52.97888794160194
Cu,R11_S4,R11,S4,Cu_R11_S4,-0.9405513924100798,6.926284812115375,5.985733419705295,0.8979949525156423,-59.56044816134469,-54.18528976334514
Cu,R11_S5,R11,S5,Cu_R11_S5,-0.9405513924100798,-1.6316010428853815,-2.5721524352954614,0.8979949525156423,-59.56044816134469,-61.87022806534083
Cu,R11_S6,R11,S6,Cu_R11_S6,-0.9405513924100798,8.035351954600149,7.094800562190069,0.8979949525156423,-59.56044816134469,-53.189353067392865
Cu,R2_R3,R2,R3,Cu_R2_R3,1.2786072800790809,-24.32260478842992,-23.04399750835084,0.8979949525156423,-59.56044816134469,-80.25384160962679
Cu,R2_R4,R2,R4,Cu_R2_R4,1.2786072800790809,0.42904203418192965,1.7076493142610105,0.8979949525156423,-59.56044816134469,-58.0269876964715
Cu,R2_R5,R2,R5,Cu_R2_R5,1.2786072800790809,1.2040603594134265,2.482667639492507,0.8979949525156423,-59.56044816134469,-57.331025152306495
Cu,R2_R6,R2,R6,Cu_R2_R6,1.2786072800790809,0.05186161340941125,1.330468893488492,0.8979949525156423,-59.56044816134469,-58.36569381051295
Cu,R2_R7,R2,R7,Cu_R2_R7,1.2786072800790809,0.7136130565943593,1.9922203366734401,0.8979949525156423,-59.56044816134469,-57.771444354712926
Cu,R2_R8,R2,R8,Cu_R2_R8,1.2786072800790809,-10.520879474540566,-9.242272194461485,0.8979949525156423,-59.56044816134469,-67.85996194174677
Cu,R2_R9,R2,R9,Cu_R2_R9,1.2786072800790809,-13.438588550042265,-12.159981269963184,0.8979949525156423,-59.56044816134469,-70.48004996445638
Cu,R2_S1,R2,S1,Cu_R2_S1,1.2786072800790809,-9.158255511374229,-7.879648231295148,0.8979949525156423,-59.56044816134469,-66.63633250064655
Cu,R2_S2,R2,S2,Cu_R2_S2,1.2786072800790809,2.579258072832707,3.8578653529117877,0.8979949525156423,-59.56044816134469,-56.09610454694493
Cu,R2_S3,R2,S3,Cu_R2_S3,1.2786072800790809,8.269724236093856,9.548331516172937,0.8979949525156423,-59.56044816134469,-50.98609465487536
Cu,R2_S4,R2,S4,Cu_R2_S4,1.2786072800790809,6.926284812115375,8.204892092194456,0.8979949525156423,-59.56044816134469,-52.19249647661856
Cu,R2_S5,R2,S5,Cu_R2_S5,1.2786072800790809,-1.6316010428853815,-0.3529937628063007,0.8979949525156423,-59.56044816134469,-59.87743477861425
Cu,R2_S6,R2,S6,Cu_R2_S6,1.2786072800790809,8.035351954600149,9.31395923467923,0.8979949525156423,-59.56044816134469,-51.196559780666284
Cu,R3_R4,R3,R4,Cu_R3_R4,-24.32260478842992,0.42904203418192965,-23.89356275424799,0.8979949525156423,-59.56044816134469,-81.01674691227512
Cu,R3_R5,R3,R5,Cu_R3_R5,-24.32260478842992,1.2040603594134265,-23.118544429016495,0.8979949525156423,-59.56044816134469,-80.32078436811013
Cu,R3_R6,R3,R6,Cu_R3_R6,-24.32260478842992,0.05186161340941125,-24.27074317502051,0.8979949525156423,-59.56044816134469,-81.35545302631658
Cu,R3_R7,R3,R7,Cu_R3_R7,-24.32260478842992,0.7136130565943593,-23.608991731835562,0.8979949525156423,-59.56044816134469,-80.76120357051656
Cu,R3_R8,R3,R8,Cu_R3_R8,-24.32260478842992,-10.520879474540566,-34.843484262970485,0.8979949525156423,-59.56044816134469,-90.84972115755039
Cu,R3_R9,R3,R9,Cu_R3_R9,-24.32260478842992,-13.438588550042265,-37.76119333847218,0.8979949525156423,-59.56044816134469,-93.46980918026
Cu,R3_S1,R3,S1,Cu_R3_S1,-24.32260478842992,-9.158255511374229,-33.48086029980415,0.8979949525156423,-59.56044816134469,-89.62609171645016
Cu,R3_S2,R3,S2,Cu_R3_S2,-24.32260478842992,2.579258072832707,-21.743346715597212,0.8979949525156423,-59.56044816134469,-79.08586376274856
Cu,R3_S3,R3,S3,Cu_R3_S3,-24.32260478842992,8.269724236093856,-16.052880552336063,0.8979949525156423,-59.56044816134469,-73.97585387067899
Cu,R3_S4,R3,S4,Cu_R3_S4,-24.32260478842992,6.926284812115375,-17.396319976314544,0.8979949525156423,-59.56044816134469,-75.18225569242219
Cu,R3_S5,R3,S5,Cu_R3_S5,-24.32260478842992,-1.6316010428853815,-25.954205831315303,0.8979949525156423,-59.56044816134469,-82.86719399441787
Cu,R3_S6,R3,S6,Cu_R3_S6,-24.32260478842992,8.035351954600149,-16.287252833829772,0.8979949525156423,-59.56044816134469,-74.18631899646991
Cu,R4_R5,R4,R5,Cu_R4_R5,0.42904203418192965,1.2040603594134265,1.6331023935953561,0.8979949525156423,-59.56044816134469,-58.093930454954844
Cu,R4_R6,R4,R6,Cu_R4_R6,0.42904203418192965,0.05186161340941125,0.4809036475913409,0.8979949525156423,-59.56044816134469,-59.1285991131613
Cu,R4_R7,R4,R7,Cu_R4_R7,0.42904203418192965,0.7136130565943593,1.142655090776289,0.8979949525156423,-59.56044816134469,-58.534349657361275
Cu,R4_R8,R4,R8,Cu_R4_R8,0.42904203418192965,-10.520879474540566,-10.091837440358637,0.8979949525156423,-59.56044816134469,-68.62286724439512
Cu,R4_R9,R4,R9,Cu_R4_R9,0.42904203418192965,-13.438588550042265,-13.009546515860336,0.8979949525156423,-59.56044816134469,-71.24295526710473
Cu,R4_S1,R4,S1,Cu_R4_S1,0.42904203418192965,-9.158255511374229,-8.7292134771923,0.8979949525156423,-59.56044816134469,-67.3992378032949
Cu,R4_S2,R4,S2,Cu_R4_S2,0.42904203418192965,2.579258072832707,3.0083001070146365,0.8979949525156423,-59.56044816134469,-56.85900984959328
Cu,R4_S3,R4,S3,Cu_R4_S3,0.42904203418192965,8.269724236093856,8.698766270275785,0.8979949525156423,-59.56044816134469,-51.748999957523715
Cu,R4_S4,R4,S4,Cu_R4_S4,0.42904203418192965,6.926284812115375,7.355326846297304,0.8979949525156423,-59.56044816134469,-52.955401779266914
Cu,R4_S5,R4,S5,Cu_R4_S5,0.42904203418192965,-1.6316010428853815,-1.202559008703452,0.8979949525156423,-59.56044816134469,-60.6403400812626
Cu,R4_S6,R4,S6,Cu_R4_S6,0.42904203418192965,8.035351954600149,8.464393988782078,0.8979949525156423,-59.56044816134469,-51.95946508331464
Cu,R5_R6,R5,R6,Cu_R5_R6,1.2040603594134265,0.05186161340941125,1.2559219728228377,0.8979949525156423,-59.56044816134469,-58.432636568996294
Cu,R5_R7,R5,R7,Cu_R5_R7,1.2040603594134265,0.7136130565943593,1.9176734160077857,0.8979949525156423,-59.56044816134469,-57.83838711319627
Cu,R5_R8,R5,R8,Cu_R5_R8,1.2040603594134265,-10.520879474540566,-9.316819115127139,0.8979949525156423,-59.56044816134469,-67.92690470023011
Cu,R5_R9,R5,R9,Cu_R5_R9,1.2040603594134265,-13.438588550042265,-12.234528190628838,0.8979949525156423,-59.56044816134469,-70.54699272293972
Cu,R5_S1,R5,S1,Cu_R5_S1,1.2040603594134265,-9.158255511374229,-7.9541951519608025,0.8979949525156423,-59.56044816134469,-66.70327525912988
Cu,R5_S2,R5,S2,Cu_R5_S2,1.2040603594134265,2.579258072832707,3.7833184322461335,0.8979949525156423,-59.56044816134469,-56.163047305428265
Cu,R5_S3,R5,S3,Cu_R5_S3,1.2040603594134265,8.269724236093856,9.473784595507283,0.8979949525156423,-59.56044816134469,-51.0530374133587
Cu,R5_S4,R5,S4,Cu_R5_S4,1.2040603594134265,6.926284812115375,8.130345171528802,0.8979949525156423,-59.56044816134469,-52.2594392351019
Cu,R5_S5,R5,S5,Cu_R5_S5,1.2040603594134265,-1.6316010428853815,-0.42754068347195506,0.8979949525156423,-59.56044816134469,-59.944377537097594
Cu,R5_S6,R5,S6,Cu_R5_S6,1.2040603594134265,8.035351954600149,9.239412314013576,0.8979949525156423,-59.56044816134469,-51.26350253914963
Cu,R6_R7,R6,R7,Cu_R6_R7,0.05186161340941125,0.7136130565943593,0.7654746700037705,0.8979949525156423,-59.56044816134469,-58.873055771402726
Cu,R6_R8,R6,R8,Cu_R6_R8,0.05186161340941125,-10.520879474540566,-10.469017861131155,0.8979949525156423,-59.56044816134469,-68.96157335843657
Cu,R6_R9,R6,R9,Cu_R6_R9,0.05186161340941125,-13.438588550042265,-13.386726936632854,0.8979949525156423,-59.56044816134469,-71.58166138114618
